"","Id","ym","RET.USD"
"12487","319730",2005-06-01,-12.7853
"12488","319730",2005-09-01,-5.5202
"12489","319730",2005-12-01,-4.3069
"12490","319730",2006-03-01,9.4303
"12491","319730",2006-06-01,6.9512
"12492","319730",2006-09-01,-3.2212
"12493","319730",2006-12-01,25.3931
"12494","319730",2007-03-01,8.698
"12495","319730",2007-06-01,2.2205
"12496","319730",2007-09-01,-11.0402
"12497","319730",2007-12-01,3.1258
"12498","319730",2008-03-01,-8.5398
"12499","319730",2008-06-01,-1.5657
"12500","319730",2008-09-01,-15.8284
"12501","319730",2009-09-01,3.1003
"12502","319730",2010-03-01,7.3883
"12503","319730",2010-06-01,3.9599
"12504","319730",2010-12-01,-0.1955
"12505","319730",2011-03-01,-5.4432
"12506","319730",2011-06-01,-3.9751
"12507","319730",2011-09-01,-2.5977
"12508","319730",2011-12-01,6.671
"12509","319730",2012-03-01,0.4205
"12510","319730",2012-06-01,7.7267
"12511","319730",2012-09-01,-0.5569
"12512","319730",2012-12-01,-3.6058
"12513","319730",2013-03-01,2.5269
"12514","319730",2013-06-01,-2.4867
"12515","319730",2013-09-01,17.8658
"12516","319730",2013-12-01,2.1681
"12517","319730",2014-03-01,2.0223
"12518","319730",2014-06-01,6.8894
"12519","319730",2014-09-01,-3.3447
"12520","319730",2014-12-01,2.964
"12521","319730",2015-03-01,-0.1451
"12522","319730",2015-06-01,6.6176
"12523","319730",2015-09-01,1.9227
"12524","319730",2015-12-01,-3.8107
"12525","319730",2016-03-01,9.4606
"12526","319730",2016-06-01,-15.8089
"12527","319730",2016-09-01,7.7486
"12528","319730",2016-12-01,9.7653
"12529","319730",2017-03-01,-1.8585
"12530","319730",2017-06-01,-12.5238
"12531","319730",2017-12-01,-0.21
"12532","319730",2018-03-01,-3.3396
"12533","319730",2018-06-01,10.0993
"12534","319730",2018-09-01,-6.7211
"12535","319730",2018-12-01,-9.5953
"12536","319730",2019-03-01,-2.0337
"12537","319730",2019-06-01,-10.0811
"12538","319730",2019-12-01,18.1722
"12539","319730",2020-09-01,-7.1502
"12540","319730",2020-12-01,14.0402
"12541","319730",2021-03-01,1.3123
"12542","319730",2021-06-01,-13.8498
"12543","319730",2021-09-01,-5.7326
"12544","319730",2021-12-01,-1.811
"12545","319752",1993-06-01,NA
"12546","319752",1993-09-01,6.328
"12547","319752",1993-12-01,11.1139
"12548","319752",1994-03-01,-4.7423
"12549","319752",1994-09-01,-7.0621
"12550","319752",1994-12-01,-1.7144
"12551","319752",1995-03-01,9.3909
"12552","319752",1995-06-01,0.1479
"12553","319752",1995-09-01,10.5864
"12554","319752",1995-12-01,8.2742
"12555","319752",1996-03-01,7.6066
"12556","319752",1996-06-01,-7.7746
"12557","319752",1996-09-01,6.0288
"12558","319752",1996-12-01,-7.847
"12559","319752",1997-03-01,-14.1025
"12560","319752",1997-06-01,12.6698
"12561","319752",1997-09-01,0.1729
"12562","319752",1997-12-01,-13.7192
"12563","319752",1998-03-01,-15.1939
"12564","319752",1998-06-01,-15.4904
"12565","319752",1998-09-01,-10.5749
"12566","319752",1998-12-01,14.9031
"12567","319752",1999-06-01,20.3156
"12568","319752",1999-09-01,-6.8207
"12569","319752",1999-12-01,18.7773
"12570","319752",2000-03-01,28.2819
"12571","319752",2000-06-01,12.5102
"12572","319752",2000-09-01,1.4129
"12573","319752",2000-12-01,1.2503
"12574","319752",2001-03-01,-8.0835
"12575","319752",2001-06-01,-5.8127
"12576","319752",2001-09-01,-16.3515
"12577","319752",2001-12-01,7.5888
"12578","319752",2002-03-01,3.1421
"12579","319752",2002-06-01,-2.6164
"12580","319752",2002-09-01,6.2547
"12581","319752",2002-12-01,-3.1418
"12582","319752",2003-06-01,-1.3104
"12583","319752",2003-09-01,12.4849
"12584","319752",2003-12-01,14.829
"12585","319752",2004-03-01,0.0281
"12586","319752",2004-06-01,4.3794
"12587","319752",2004-09-01,-0.4517
"12588","319752",2004-12-01,5.0467
"12589","319752",2005-03-01,-8.5147
"12590","319752",2005-06-01,10.7415
"12591","319752",2005-09-01,-7.7603
"12592","319752",2005-12-01,17.5009
"12593","319752",2006-03-01,0.6007
"12594","319752",2006-06-01,7.1164
"12595","319752",2006-09-01,0.6349
"12596","319752",2006-12-01,12.062
"12597","319752",2007-03-01,0.9497
"12598","319752",2007-06-01,3.2557
"12599","319752",2007-09-01,-8.522
"12600","319752",2007-12-01,-22.877
"12601","319752",2008-03-01,4.9378
"12602","319752",2008-06-01,-15.6524
"12603","319752",2008-09-01,-10.0825
"12604","319752",2009-09-01,-3.5621
"12605","319752",2010-03-01,-14.4273
"12606","319752",2010-06-01,-8.344
"12607","319752",2010-12-01,17.5214
"12608","319752",2011-03-01,-6.2032
"12609","319752",2011-06-01,-12.1133
"12610","319752",2011-09-01,-11.6876
"12611","319752",2011-12-01,21.3957
"12612","319752",2012-03-01,3.2574
"12613","319752",2012-06-01,7.5517
"12614","319752",2012-09-01,-0.6041
"12615","319752",2012-12-01,-1.4721
"12616","319752",2013-03-01,-5.5328
"12617","319752",2013-06-01,-4.3739
"12618","319752",2013-09-01,5.8291
"12619","319752",2013-12-01,-15.5168
"12620","319752",2014-03-01,-0.2709
"12621","319752",2014-06-01,-3.1011
"12622","319752",2014-09-01,-28.972
"12623","319752",2014-12-01,23.0744
"12624","319752",2015-03-01,-10.12
"12625","319752",2015-06-01,26.0357
"12626","319752",2015-09-01,-8.177
"12627","319752",2015-12-01,0.2984
"12628","319752",2016-03-01,3.3626
"12629","319752",2016-06-01,-29.1966
"12630","319752",2016-09-01,-4.1508
"12631","319752",2016-12-01,-19.7645
"12632","319752",2017-03-01,14.9794
"12633","319752",2017-06-01,-14.3125
"12634","319752",2017-12-01,-0.2094
"12635","319752",2018-03-01,-46.4774
"12636","319752",2018-06-01,-24.7398
"12637","319752",2018-09-01,-12.1602
"12638","319752",2018-12-01,0.1049
"12639","319752",2019-03-01,-24.8925
"12640","319752",2019-06-01,-30.634
"12641","319752",2019-12-01,3.9819
"12642","319752",2020-09-01,NA
"12643","319752",2020-12-01,NA
"12644","319752",2021-03-01,NA
"12645","319752",2021-06-01,NA
"12646","319752",2021-09-01,NA
"12647","319752",2021-12-01,NA
"12648","319802",1993-06-01,NA
"12649","319802",1993-09-01,9.2717
"12650","319802",1993-12-01,0.8786
"12651","319802",1994-03-01,-9.4471
"12652","319802",1994-09-01,-11.0519
"12653","319802",1994-12-01,-4.4257
"12654","319802",1995-03-01,17.6579
"12655","319802",1995-06-01,-4.5398
"12656","319802",1995-09-01,5.2774
"12657","319802",1995-12-01,8.2752
"12658","319802",1996-03-01,-14.2622
"12659","319802",1996-06-01,3.6945
"12660","319802",1996-09-01,9.2587
"12661","319802",1996-12-01,8.0234
"12662","319802",1997-03-01,9.8919
"12663","319802",1997-06-01,6.589
"12664","319802",1997-09-01,1.3978
"12665","319802",1997-12-01,-7.9429
"12666","319802",1998-03-01,12.2817
"12667","319802",1998-06-01,5.6762
"12668","319802",1998-09-01,-5.5897
"12669","319802",1998-12-01,6.7076
"12670","319802",1999-06-01,3.9233
"12671","319802",1999-09-01,-11.753
"12672","319802",1999-12-01,-4.4551
"12673","319802",2000-03-01,-39.3672
"12674","319802",2000-06-01,11.0197
"12675","319802",2000-09-01,-20.6246
"12676","319802",2000-12-01,-1.2711
"12677","319802",2001-03-01,-20.4917
"12678","319802",2001-06-01,5.2442
"12679","319802",2001-09-01,-8.5355
"12680","319802",2001-12-01,-4.8029
"12681","319802",2002-03-01,28.6451
"12682","319802",2002-06-01,-4.7534
"12683","319802",2002-09-01,-3.3935
"12684","319802",2002-12-01,-8.032
"12685","319802",2003-06-01,7.2555
"12686","319802",2003-09-01,10.2159
"12687","319802",2003-12-01,2.9438
"12688","319802",2004-03-01,10.6836
"12689","319802",2004-06-01,1.0264
"12690","319802",2004-09-01,0.8295
"12691","319802",2004-12-01,5.7257
"12692","319802",2005-03-01,-4.1217
"12693","319802",2005-06-01,4.7976
"12694","319802",2005-09-01,6.2918
"12695","319802",2005-12-01,-3.0566
"12696","319802",2006-03-01,-2.1098
"12697","319802",2006-06-01,-9.4794
"12698","319802",2006-09-01,5.7826
"12699","319802",2006-12-01,6.0139
"12700","319802",2007-03-01,-3.4674
"12701","319802",2007-06-01,-3.5248
"12702","319802",2007-09-01,3.1931
"12703","319802",2007-12-01,3.8683
"12704","319802",2008-03-01,-1.0106
"12705","319802",2008-06-01,2.2795
"12706","319802",2008-09-01,-4.7412
"12707","319802",2009-09-01,10.8595
"12708","319802",2010-03-01,-6.7335
"12709","319802",2010-06-01,20.6392
"12710","319802",2010-12-01,-1.4153
"12711","319802",2011-03-01,7.7041
"12712","319802",2011-06-01,-8.1762
"12713","319802",2011-09-01,-8.5659
"12714","319802",2011-12-01,-4.4148
"12715","319802",2012-03-01,-0.9807
"12716","319802",2012-06-01,0.2494
"12717","319802",2012-09-01,6.6396
"12718","319802",2012-12-01,2.22
"12719","319802",2013-03-01,1.132
"12720","319802",2013-06-01,-10.3646
"12721","319802",2013-09-01,5.7953
"12722","319802",2013-12-01,-1.2212
"12723","319802",2014-03-01,-22.3085
"12724","319802",2014-06-01,-1.3347
"12725","319802",2014-09-01,-4.8849
"12726","319802",2014-12-01,9.1377
"12727","319802",2015-03-01,-4.3705
"12728","319802",2015-06-01,-4.6523
"12729","319802",2015-09-01,0.533
"12730","319802",2015-12-01,-2.4224
"12731","319802",2016-03-01,-0.0361
"12732","319802",2016-06-01,-5.0419
"12733","319802",2016-09-01,-0.9212
"12734","319802",2016-12-01,34.0441
"12735","319802",2017-03-01,4.8498
"12736","319802",2017-06-01,-1.9907
"12737","319802",2017-12-01,0.6474
"12738","319802",2018-03-01,4.5526
"12739","319802",2018-06-01,-4.2494
"12740","319802",2018-09-01,7.0889
"12741","319802",2018-12-01,-11.1605
"12742","319802",2019-03-01,11.9371
"12743","319802",2019-06-01,-3.6774
"12744","319802",2019-12-01,10.7334
"12745","319802",2020-09-01,3.1238
"12746","319802",2020-12-01,0.0061
"12747","319802",2021-03-01,9.0717
"12748","319802",2021-06-01,-7.3464
"12749","319802",2021-09-01,-6.4108
"12750","319802",2021-12-01,3.7012
"12751","319848",1993-09-01,-2.4288
"12752","319848",1993-12-01,15.872
"12753","319848",1994-03-01,-11.2038
"12754","319848",1994-09-01,-0.1169
"12755","319848",1994-12-01,10.0508
"12756","319848",1995-03-01,3.8502
"12757","319848",1995-06-01,4.9994
"12758","319848",1995-09-01,-0.7655
"12759","319848",1995-12-01,5.1837
"12760","319848",1996-03-01,2.1381
"12761","319848",1996-06-01,-0.7121
"12762","319848",1996-09-01,0.1579
"12763","319848",1996-12-01,2.0785
"12764","319848",1997-03-01,0.6436
"12765","319848",1997-06-01,-0.0149
"12766","319848",1997-09-01,-0.3946
"12767","319848",1997-12-01,-6.4687
"12768","319848",1998-03-01,9.4818
"12769","319848",1998-06-01,-3.9273
"12770","319848",1998-09-01,-36.0228
"12771","319848",1998-12-01,49.9828
"12772","319848",1999-06-01,NA
"12773","319848",1999-09-01,NA
"12774","319848",1999-12-01,NA
"12775","319848",2000-03-01,NA
"12776","319848",2000-06-01,NA
"12777","319848",2000-09-01,NA
"12778","319848",2000-12-01,NA
"12779","319848",2001-03-01,NA
"12780","319848",2001-06-01,NA
"12781","319848",2001-09-01,NA
"12782","319848",2001-12-01,NA
"12783","319848",2002-03-01,NA
"12784","319848",2002-06-01,NA
"12785","319848",2002-09-01,NA
"12786","319848",2002-12-01,NA
"12787","319848",2003-06-01,NA
"12788","319848",2003-09-01,NA
"12789","319848",2003-12-01,NA
"12790","319848",2004-03-01,NA
"12791","319848",2004-06-01,NA
"12792","319848",2004-09-01,NA
"12793","319848",2004-12-01,NA
"12794","319848",2005-03-01,NA
"12795","319848",2005-06-01,NA
"12796","319848",2005-09-01,NA
"12797","319848",2005-12-01,NA
"12798","319848",2006-03-01,NA
"12799","319848",2006-06-01,NA
"12800","319848",2006-09-01,NA
"12801","319848",2006-12-01,NA
"12802","319848",2007-03-01,NA
"12803","319848",2007-06-01,NA
"12804","319848",2007-09-01,NA
"12805","319848",2007-12-01,NA
"12806","319848",2008-03-01,NA
"12807","319848",2008-06-01,NA
"12808","319848",2008-09-01,NA
"12809","319848",2009-09-01,NA
"12810","319848",2010-03-01,NA
"12811","319848",2010-06-01,NA
"12812","319848",2010-12-01,NA
"12813","319848",2011-03-01,NA
"12814","319848",2011-06-01,NA
"12815","319848",2011-09-01,NA
"12816","319848",2011-12-01,NA
"12817","319848",2012-03-01,NA
"12818","319848",2012-06-01,NA
"12819","319848",2012-09-01,NA
"12820","319848",2012-12-01,NA
"12821","319848",2013-03-01,NA
"12822","319848",2013-06-01,NA
"12823","319848",2013-09-01,NA
"12824","319848",2013-12-01,NA
"12825","319848",2014-03-01,NA
"12826","319848",2014-06-01,NA
"12827","319848",2014-09-01,NA
"12828","319848",2014-12-01,NA
"12829","319848",2015-03-01,NA
"12830","319848",2015-06-01,NA
"12831","319848",2015-09-01,NA
"12832","319848",2015-12-01,NA
"12833","319848",2016-03-01,NA
"12834","319848",2016-06-01,NA
"12835","319848",2016-09-01,NA
"12836","319848",2016-12-01,NA
"12837","319848",2017-03-01,NA
"12838","319848",2017-06-01,NA
"12839","319848",2017-12-01,NA
"12840","319848",2018-03-01,NA
"12841","319848",2018-06-01,NA
"12842","319848",2018-09-01,NA
"12843","319848",2018-12-01,NA
"12844","319848",2019-03-01,NA
"12845","319848",2019-06-01,NA
"12846","319848",2019-12-01,NA
"12847","319848",2020-09-01,NA
"12848","319848",2020-12-01,NA
"12849","319848",2021-03-01,NA
"12850","319848",2021-06-01,NA
"12851","319848",2021-09-01,NA
"12852","319848",2021-12-01,NA
"12853","319875",1993-09-01,1.1585
"12854","319875",1993-12-01,-1.2347
"12855","319875",1994-03-01,-13.3136
"12856","319875",1994-09-01,1.104
"12857","319875",1994-12-01,14.5746
"12858","319875",1995-03-01,13.4953
"12859","319875",1995-06-01,3.2636
"12860","319875",1995-09-01,5.9448
"12861","319875",1995-12-01,2.7614
"12862","319875",1996-03-01,-4.7632
"12863","319875",1996-06-01,0.966
"12864","319875",1996-09-01,18.7401
"12865","319875",1996-12-01,-1.02
"12866","319875",1997-03-01,-4.5279
"12867","319875",1997-06-01,3.8218
"12868","319875",1997-09-01,6.9447
"12869","319875",1997-12-01,1.4735
"12870","319875",1998-03-01,13.3363
"12871","319875",1998-06-01,-1.672
"12872","319875",1998-09-01,-52.7171
"12873","319875",1998-12-01,9.0813
"12874","319875",1999-06-01,-0.9226
"12875","319875",1999-09-01,-4.0129
"12876","319875",1999-12-01,17.084
"12877","319875",2000-03-01,-4.8581
"12878","319875",2000-06-01,-4.2418
"12879","319875",2000-09-01,-6.9388
"12880","319875",2000-12-01,41.9122
"12881","319875",2001-03-01,17.6288
"12882","319875",2001-06-01,-6.6287
"12883","319875",2001-09-01,3.4035
"12884","319875",2001-12-01,-3.7079
"12885","319875",2002-03-01,7.5781
"12886","319875",2002-06-01,-1.5908
"12887","319875",2002-09-01,2.5557
"12888","319875",2002-12-01,-1.1427
"12889","319875",2003-06-01,3.8236
"12890","319875",2003-09-01,5.2555
"12891","319875",2003-12-01,8.6387
"12892","319875",2004-03-01,-1.7683
"12893","319875",2004-06-01,0.0153
"12894","319875",2004-09-01,5.8737
"12895","319875",2004-12-01,7.0025
"12896","319875",2005-03-01,-5.7996
"12897","319875",2005-06-01,2.2447
"12898","319875",2005-09-01,-34.7893
"12899","319875",2005-12-01,10.1735
"12900","319875",2006-03-01,20.0467
"12901","319875",2006-06-01,11.1249
"12902","319875",2006-09-01,-5.9061
"12903","319875",2006-12-01,-5.1856
"12904","319875",2007-03-01,-3.1366
"12905","319875",2007-06-01,4.2638
"12906","319875",2007-09-01,0.782
"12907","319875",2007-12-01,0.9226
"12908","319875",2008-03-01,-11.4976
"12909","319875",2008-06-01,3.676
"12910","319875",2008-09-01,-3.5362
"12911","319875",2009-09-01,1.6456
"12912","319875",2010-03-01,7.8442
"12913","319875",2010-06-01,4.5563
"12914","319875",2010-12-01,0.5733
"12915","319875",2011-03-01,-15.6177
"12916","319875",2011-06-01,-1.8125
"12917","319875",2011-09-01,-20.0589
"12918","319875",2011-12-01,2.9383
"12919","319875",2012-03-01,-6.8265
"12920","319875",2012-06-01,4.1499
"12921","319875",2012-09-01,13.2059
"12922","319875",2012-12-01,3.0824
"12923","319875",2013-03-01,2.8833
"12924","319875",2013-06-01,5.5748
"12925","319875",2013-09-01,-3.6217
"12926","319875",2013-12-01,5.5172
"12927","319875",2014-03-01,-6.2862
"12928","319875",2014-06-01,-1.1311
"12929","319875",2014-09-01,-22.8076
"12930","319875",2014-12-01,9.4881
"12931","319875",2015-03-01,-14.0991
"12932","319875",2015-06-01,5.6908
"12933","319875",2015-09-01,-9.4214
"12934","319875",2015-12-01,-19.0841
"12935","319875",2016-03-01,0.367
"12936","319875",2016-06-01,-12.1485
"12937","319875",2016-09-01,42.1731
"12938","319875",2016-12-01,-1.0443
"12939","319875",2017-03-01,NA
"12940","319875",2017-06-01,NA
"12941","319875",2017-12-01,NA
"12942","319875",2018-03-01,NA
"12943","319875",2018-06-01,NA
"12944","319875",2018-09-01,NA
"12945","319875",2018-12-01,NA
"12946","319875",2019-03-01,NA
"12947","319875",2019-06-01,NA
"12948","319875",2019-12-01,NA
"12949","319875",2020-09-01,NA
"12950","319875",2020-12-01,NA
"12951","319875",2021-03-01,NA
"12952","319875",2021-06-01,NA
"12953","319875",2021-09-01,NA
"12954","319875",2021-12-01,NA
"12955","32013W",2005-12-01,5.3843
"12956","32013W",2006-03-01,-5.2885
"12957","32013W",2006-06-01,-2.0546
"12958","32013W",2006-09-01,11.4777
"12959","32013W",2006-12-01,0.083
"12960","32013W",2007-03-01,11.9689
"12961","32013W",2007-06-01,15.4901
"12962","32013W",2007-09-01,2.1239
"12963","32013W",2007-12-01,1.0925
"12964","32013W",2008-03-01,-6.0589
"12965","32013W",2008-06-01,5.1396
"12966","32013W",2008-09-01,-13.361
"12967","32013W",2009-09-01,6.5872
"12968","32013W",2010-03-01,-6.4149
"12969","32013W",2010-06-01,-34.0982
"12970","32013W",2010-12-01,10.4683
"12971","32013W",2011-03-01,5.8787
"12972","32013W",2011-06-01,-25.2357
"12973","32013W",2011-09-01,-13.3872
"12974","32013W",2011-12-01,44.3603
"12975","32013W",2012-03-01,28.7246
"12976","32013W",2012-06-01,3.5577
"12977","32013W",2012-09-01,19.0804
"12978","32013W",2012-12-01,7.1075
"12979","32013W",2013-03-01,-12.118
"12980","32013W",2013-06-01,-9.4144
"12981","32013W",2013-09-01,10.482
"12982","32013W",2013-12-01,16.6306
"12983","32013W",2014-03-01,-10.8034
"12984","32013W",2014-06-01,12.0003
"12985","32013W",2014-09-01,-16.1461
"12986","32013W",2014-12-01,-3.6721
"12987","32013W",2015-03-01,-3.9407
"12988","32013W",2015-06-01,-5.073
"12989","32013W",2015-09-01,-10.5921
"12990","32013W",2015-12-01,-3.3366
"12991","32013W",2016-03-01,5.4463
"12992","32013W",2016-06-01,-3.7817
"12993","32013W",2016-09-01,0.9416
"12994","32013W",2016-12-01,2.4316
"12995","32013W",2017-03-01,7.0258
"12996","32013W",2017-06-01,1.7649
"12997","32013W",2017-12-01,-1.9699
"12998","32013W",2018-03-01,-3.0311
"12999","32013W",2018-06-01,-1.1603
"13000","32013W",2018-09-01,1.67
"13001","32013W",2018-12-01,-7.5168
"13002","32013W",2019-03-01,0.1433
"13003","32013W",2019-06-01,5.4637
"13004","32013W",2019-12-01,8.7973
"13005","32013W",2020-09-01,-3.4467
"13006","32013W",2020-12-01,27.9868
"13007","32013W",2021-03-01,16.3061
"13008","32013W",2021-06-01,10.5451
"13009","32013W",2021-09-01,3.625
"13010","32013W",2021-12-01,8.6048
"13011","32144N",2005-12-01,20.6622
"13012","32144N",2006-03-01,2.6679
"13013","32144N",2006-06-01,2.0585
"13014","32144N",2006-09-01,-5.3432
"13015","32144N",2006-12-01,10.4616
"13016","32144N",2007-03-01,1.7566
"13017","32144N",2007-06-01,14.2605
"13018","32144N",2007-09-01,-0.7684
"13019","32144N",2007-12-01,-1.8329
"13020","32144N",2008-03-01,-1.2351
"13021","32144N",2008-06-01,4.6597
"13022","32144N",2008-09-01,4.0578
"13023","32144N",2009-09-01,19.656
"13024","32144N",2010-03-01,20.018
"13025","32144N",2010-06-01,-5.0165
"13026","32144N",2010-12-01,-7.5559
"13027","32144N",2011-03-01,2.3313
"13028","32144N",2011-06-01,-4.354
"13029","32144N",2011-09-01,-5.7566
"13030","32144N",2011-12-01,-0.5761
"13031","32144N",2012-03-01,3.4003
"13032","32144N",2012-06-01,8.1229
"13033","32144N",2012-09-01,0.2307
"13034","32144N",2012-12-01,8.4643
"13035","32144N",2013-03-01,5.6697
"13036","32144N",2013-06-01,0.4827
"13037","32144N",2013-09-01,17.7144
"13038","32144N",2013-12-01,4.2974
"13039","32144N",2014-03-01,-20.975
"13040","32144N",2014-06-01,0.5484
"13041","32144N",2014-09-01,-7.3919
"13042","32144N",2014-12-01,5.6327
"13043","32144N",2015-03-01,-0.7892
"13044","32144N",2015-06-01,-0.3044
"13045","32144N",2015-09-01,-1.086
"13046","32144N",2015-12-01,13.437
"13047","32144N",2016-03-01,-8.7454
"13048","32144N",2016-06-01,10.4144
"13049","32144N",2016-09-01,14.8363
"13050","32144N",2016-12-01,-8.4419
"13051","32144N",2017-03-01,-3.4022
"13052","32144N",2017-06-01,0.0544
"13053","32144N",2017-12-01,7.5074
"13054","32144N",2018-03-01,-0.4069
"13055","32144N",2018-06-01,8.9361
"13056","32144N",2018-09-01,-5.2283
"13057","32144N",2018-12-01,-4.1379
"13058","32144N",2019-03-01,-13.2106
"13059","32144N",2019-06-01,4.448
"13060","32144N",2019-12-01,3.7201
"13061","32144N",2020-09-01,-5.3036
"13062","32144N",2020-12-01,10.4409
"13063","32144N",2021-03-01,-19.0629
"13064","32144N",2021-06-01,-5.2196
"13065","32144N",2021-09-01,-4.9461
"13066","32144N",2021-12-01,4.0584
"13067","32273L",2005-12-01,27.9864
"13068","32273L",2006-03-01,2.5746
"13069","32273L",2006-06-01,-17.3346
"13070","32273L",2006-09-01,6.449
"13071","32273L",2006-12-01,-6.3372
"13072","32273L",2007-03-01,8.1888
"13073","32273L",2007-06-01,6.1522
"13074","32273L",2007-09-01,3.4611
"13075","32273L",2007-12-01,-2.9316
"13076","32273L",2008-03-01,-6.1925
"13077","32273L",2008-06-01,6.7981
"13078","32273L",2008-09-01,-6.1854
"13079","32273L",2009-09-01,-0.0286
"13080","32273L",2010-03-01,14.4939
"13081","32273L",2010-06-01,9.1664
"13082","32273L",2010-12-01,6.9233
"13083","32273L",2011-03-01,-4.9883
"13084","32273L",2011-06-01,-12.7883
"13085","32273L",2011-09-01,-9.1079
"13086","32273L",2011-12-01,-1.8224
"13087","32273L",2012-03-01,-7.3495
"13088","32273L",2012-06-01,2.77
"13089","32273L",2012-09-01,1.1778
"13090","32273L",2012-12-01,2.2996
"13091","32273L",2013-03-01,19.439
"13092","32273L",2013-06-01,-1.9199
"13093","32273L",2013-09-01,8.0342
"13094","32273L",2013-12-01,0.6919
"13095","32273L",2014-03-01,15.2284
"13096","32273L",2014-06-01,0.3234
"13097","32273L",2014-09-01,-2.0453
"13098","32273L",2014-12-01,0.4797
"13099","32273L",2015-03-01,-17.2639
"13100","32273L",2015-06-01,-4.128
"13101","32273L",2015-09-01,-1.2952
"13102","32273L",2015-12-01,4.0648
"13103","32273L",2016-03-01,8.564
"13104","32273L",2016-06-01,-1.4807
"13105","32273L",2016-09-01,-6.0991
"13106","32273L",2016-12-01,10.0627
"13107","32273L",2017-03-01,-7.4125
"13108","32273L",2017-06-01,-12.3751
"13109","32273L",2017-12-01,9.8784
"13110","32273L",2018-03-01,42.8022
"13111","32273L",2018-06-01,10.1531
"13112","32273L",2018-09-01,-5.8762
"13113","32273L",2018-12-01,-3.8233
"13114","32273L",2019-03-01,5.1883
"13115","32273L",2019-06-01,10.0509
"13116","32273L",2019-12-01,6.4805
"13117","32273L",2020-09-01,5.6344
"13118","32273L",2020-12-01,-1.144
"13119","32273L",2021-03-01,1.5597
"13120","32273L",2021-06-01,-2.7379
"13121","32273L",2021-09-01,-5.4243
"13122","32273L",2021-12-01,2.5621
"13123","32276H",2006-03-01,-24.8989
"13124","32276H",2006-06-01,-4.4029
"13125","32276H",2006-09-01,4.2144
"13126","32276H",2006-12-01,-0.5033
"13127","32276H",2007-03-01,2.8617
"13128","32276H",2007-06-01,-1.7415
"13129","32276H",2007-09-01,-18.2329
"13130","32276H",2007-12-01,-5.3883
"13131","32276H",2008-03-01,-4.8433
"13132","32276H",2008-06-01,-15.8485
"13133","32276H",2008-09-01,-57.3565
"13134","32276H",2009-09-01,-4.3216
"13135","32276H",2010-03-01,-0.0336
"13136","32276H",2010-06-01,11.5506
"13137","32276H",2010-12-01,11.1584
"13138","32276H",2011-03-01,-11.0415
"13139","32276H",2011-06-01,-7.4307
"13140","32276H",2011-09-01,-0.6185
"13141","32276H",2011-12-01,-19.6482
"13142","32276H",2012-03-01,-8.9381
"13143","32276H",2012-06-01,4.5854
"13144","32276H",2012-09-01,45.2361
"13145","32276H",2012-12-01,9.2277
"13146","32276H",2013-03-01,-34.9786
"13147","32276H",2013-06-01,-24.5512
"13148","32276H",2013-09-01,6.5074
"13149","32276H",2013-12-01,-19.8084
"13150","32276H",2014-03-01,-35.4719
"13151","32276H",2014-06-01,1.9376
"13152","32276H",2014-09-01,-0.2624
"13153","32276H",2014-12-01,-19.705
"13154","32276H",2015-03-01,-25.2577
"13155","32276H",2015-06-01,-17.181
"13156","32276H",2015-09-01,-15.0538
"13157","32276H",2015-12-01,30.0421
"13158","32276H",2016-03-01,43.3587
"13159","32276H",2016-06-01,-7.4024
"13160","32276H",2016-09-01,108.6264
"13161","32276H",2016-12-01,-6.0209
"13162","32276H",2017-03-01,12.0807
"13163","32276H",2017-06-01,-14.6093
"13164","32276H",2017-12-01,10.5746
"13165","32276H",2018-03-01,-5.1258
"13166","32276H",2018-06-01,-10.9378
"13167","32276H",2018-09-01,71.8955
"13168","32276H",2018-12-01,1.1965
"13169","32276H",2019-03-01,-2.0337
"13170","32276H",2019-06-01,4.2331
"13171","32276H",2019-12-01,-8.7609
"13172","32276H",2020-09-01,4.038
"13173","32276H",2020-12-01,-4.1209
"13174","32276H",2021-03-01,1.4379
"13175","32276H",2021-06-01,-20.1815
"13176","32276H",2021-09-01,-7.341
"13177","32276H",2021-12-01,29.9317
"13178","32301X",2005-12-01,7.4166
"13179","32301X",2006-03-01,16.1326
"13180","32301X",2006-06-01,-2.1641
"13181","32301X",2006-09-01,0.7783
"13182","32301X",2006-12-01,2.0039
"13183","32301X",2007-03-01,0.0817
"13184","32301X",2007-06-01,-6.4122
"13185","32301X",2007-09-01,-14.3419
"13186","32301X",2007-12-01,10.289
"13187","32301X",2008-03-01,-13.4074
"13188","32301X",2008-06-01,-21.7948
"13189","32301X",2008-09-01,-12.6586
"13190","32301X",2009-09-01,5.0252
"13191","32301X",2010-03-01,18.576
"13192","32301X",2010-06-01,-14.3957
"13193","32301X",2010-12-01,28.4861
"13194","32301X",2011-03-01,-3.4991
"13195","32301X",2011-06-01,-5.806
"13196","32301X",2011-09-01,-12.1713
"13197","32301X",2011-12-01,-7.9502
"13198","32301X",2012-03-01,17.2273
"13199","32301X",2012-06-01,1.6172
"13200","32301X",2012-09-01,1.1316
"13201","32301X",2012-12-01,6.5775
"13202","32301X",2013-03-01,-2.3605
"13203","32301X",2013-06-01,-5.916
"13204","32301X",2013-09-01,9.2183
"13205","32301X",2013-12-01,11.9583
"13206","32301X",2014-03-01,-5.1999
"13207","32301X",2014-06-01,12.5802
