"","ym","134982","135084","135090","135092","135093","135116","135127","135132","135134","135176","135197","135206","135229","135246","135272","135282","135503","135505","135522","135523","135540","135565","135585","135590","135592","135730","135732","135750","135869","135889","136751","136903","136904","136990","137202","137545","137668","138535","139996","139998","14408R","15261D","15322M","15497U","255049","25507J","255364","255373","25556T","255976","25608N","257686","257725","257783","257794","257820","257876","257906","257918","257957","257965","257969","258045","258092","258098","258107","25904Y","25968K","26027U","26089E","26236W","2628G6","2633XL","2643R5","264572","26473F","265148","26611J","267630","26923T","26923V","269281","27199M","27214P","27338J","273818","27513H","27554K","278216","278612","278697","278766","278833","27886R","278975","27922U","280641","28065X","28196E","28222T","28559J","28570P","2872CC","28744Q","28747H","28747P","28840T","288853","28943C","289496","289567","28961T","29006H","290342","290345","290355","29088D","29100H","29156C","29167J","29229T","29372Q","295000","295004","295141","29546E","29549F","295610","296433","296457","296734","296744","296785","29788F","29805F","29805X","298320","29834T","29837W","298593","29905D","30059W","30103X","301861","30234L","30354P","30710U","30804D","30851E","30857U","30941L","30968K","30968M","31110U","312742","312760","31441Q","31468E","31484W","319410","31947D","319608","319712","319714","319743","319752","319802","319875","32115N","32144N","32273L","32276H","32301X","323271","323592","32360V","32373H","32480C","32545E","32837T","35771X","35793C","35983K","36072J","361085","361224","361387","361461","361468","36198L","362188","410124","41083M","412726","41275C","41285V","41305K","41333V","41385D","41389X","41707C","50220V","50297F","50356F","50420K","50530U","50540V","50604X","506163","506343","506391","50646N","50651N","50675H","506921","507342","507482","507516","507526","507530","507534","507916","50802U","50869K","51031Q","51116T","51151F","51221X","51400K","53414Q","671226","671467","676024","679282","679297","679947","681135","681341","68356C","684941","684990","688552","688846","68935L","690266","69027J","69033U","69054N","69302D","695494","695504","695614","69832L","698466","698883","71983L","728803","740716","745481","77266W","77332T","776297","77863Q","865221","865234","868658","86880K","870011","87007Q","870181","870189","870192","870205","870364","870775","870801","870815","870867","870904","870910","870969","8725EZ","8738DG","874500","874786","8747DL","875851","875854","875868","87728X","8784KE","88094J","882025","882048","882065","882089","882217","882240","882285","882289","882312","882322","882323","882425","882457","882773","882839","882977","88676H","888271","888376","888441","888572","888583","888732","8904R8","8914KK","89203A","89258P","892907","89384Q","8940CK","89417X","8942G8","896457","897311","897326","897376","897412","897584","897708","897709","897822","897895","898616","899188","899865","900227","900249","900250","900251","900257","900261","900268","900271","900274","900275","900279","900283","900286","900293","900320","900323","900324","900327","900332","900336","900339","900340","900345","900350","900358","900365","900378","900427","900433","900452","900455","900476","900479","900481","900487","900493","900494","900511","900515","900517","900524","900528","900541","900552","900557","900559","900564","900565","900568","900575","900576","900578","900580","900589","900590","900594","900600","900606","900610","900616","900638","900640","900674","900675","900699","900705","900712","900724","900735","900737","900741","900745","900754","900767","900768","900789","900793","900801","900803","900804","900808","900812","900825","900832","900842","900851","900872","900888","900917","900918","900925","900930","900943","900952","900954","900972","900991","900995","900997","900998","901004","901021","901023","901029","901064","901065","901067","901078","901080","901095","901102","901103","901107","901144","901147","901148","901164","901167","901192","901195","901203","901207","901208","901209","901215","901224","901231","901237","901250","901255","901259","901287","901289","901294","901295","901297","901327","901328","901343","901349","901365","901379","901388","901389","901393","901397","901419","901422","901424","901433","901434","901441","901442","901443","901459","901462","901471","901492","901498","9014CW","901503","901506","901516","901518","901521","901524","901587","901588","901591","901594","901596","901603","901614","901664","901696","901704","901714","901773","901775","901788","901800","901823","901830","901878","901891","901922","901936","901940","902088","902089","902402","902407","902419","902438","902504","902791","903015","903021","903054","903076","903328","903500","903605","904076","904099","904103","904122","904126","904127","904130","904293","904302","904327","904331","904341","904367","904373","904391","904406","904486","904551","904649","904690","904692","904694","904750","904799","904920","904930","904998","904999","905092","905308","905310","905313","905314","905329","905398","905493","905498","905501","905551","905576","905669","905686","905712","905714","905824","905839","905916","905935","906003","906032","906045","9060HW","906102","906108","906124","906230","906309","906362","906416","906468","906469","906480","907455","907481","907521","907765","910015","910043","910046","910061","910072","910078","910119","910122","910133","910146","910177","910180","910222","910232","910233","910238","910264","910281","910296","9102F7","910320","910342","910374","910395","910407","910450","910463","910468","910493","910500","910509","910532","910540","910570","910580","910583","910600","910602","910647","910649","910663","910672","910685","910701","910707","910735","910750","910776","910821","910907","910928","910964","911054","911106","911108","911216","911226","911272","911273","911282","911316","911332","911384","911386","911391","91140N","911421","911425","911448","911474","911484","911488","911533","911540","911561","911809","911837","911921","911930","911941","911944","911979","911984","911998","912000","914021","914023","914024","914029","914038","914040","914060","914073","914151","914169","914173","914199","914220","914243","914244","914265","914270","914277","914281","914293","9142AE","914307","914313","914315","914327","914333","914349","914358","914363","914380","914385","914390","914399","914430","914432","914438","914446","914447","914479","914579","917005","917076","917134","917191","917205","917298","917479","9174Z0","917509","917514","917518","917534","917543","917556","917557","917569","917570","917574","917579","917590","917597","9212PD","9230RM","926000","926001","926002","926005","926011","926018","926046","926053","926090","926114","926125","926128","926156","926160","926162","926175","926194","926209","926237","926239","926288","926294","926296","926303","926317","926322","926373","926508","926525","926537","926598","926617","926645","926651","926660","926663","926665","926674","926679","926690","926712","926773","926791","928738","928741","928744","928782","928784","928787","928859","928895","931021","931050","931053","931093","931098","931185","931189","931191","931202","931261","931362","931524","931621","931669","931811","931825","931835","9320V3","9322Z7","9375DV","940013","940015","940046","940161","940226","940281","940297","940306","940372","940420","940531","940793","940824","940840","940938","943420","943427","943431","943505","943529","943548","943559","943562","943605","943607","943610","943658","943663","943670","943678","943742","943803","943808","943871","943918","943973","946054","946471","952540","952780","952855","952974","953133","953151","953171","953193","953203","953234","953245","953272","953294","953509","953510","953522","953531","953535","953568","953576","953595","953598","953640","953652","953659","953681","953686","953690","953751","953777","953798","953808","953822","953830","953834","953842","953866","953868","955379","958730","960108","9662EK","974087","974117","974329","974355","97456W","974585","974631","974653","974678","974847","981250","981352","981397","991174","991208","991218","991221","991304","991330","991439","991575","9933WX"
"1",1986-11-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.8472,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.2078,-6.3239,5.3289,-0.1264,-0.3108,1.4261,25.0718,-4.0514,3.677,-0.2816,6.9182,6.534,-0.887,3.856,33.7126,4.5089,10.7024,2.7843,-1.075,9.6184,-0.8503,1.5816,5.8525,2.2188,17.4633,-4.1419,2.3448,103.9843,5.4967,-2.821,2.157,3.145,-0.5363,7.173,6.5173,2.1427,-1.3701,0.6734,-1.5224,-0.5535,10.7343,-2.1675,-4.9096,NA,8.3433,4.3913,2.1878,8.6622,0.163,-1.8786,3.2134,1.4849,11.0657,17.8798,11.5926,-2.0875,11.732,-1.6272,-4.9616,0.0538,17.3134,-2.4584,1.8829,7.5968,-3.5689,6.0707,1.9922,5.9266,11.9946,10.5608,4.9875,2.5554,14.7201,3.5043,17.2494,8.1073,-7.6393,0.0911,-3.4222,-1.7742,-0.1969,18.3035,18.4327,-8.9916,16.9501,6.4751,NA,5.6515,5.9669,5.3877,2.9505,8.2366,10.1093,2.2392,13.5913,7.3602,-8.2071,0.6045,0.595,3.5141,NA,-6.0367,3.8498,5.388,11.1337,-1.8426,10.5818,-5.3949,8.6912,5.2918,3.708,8.4174,3.2576,2.3617,1.9922,-0.3362,NA,0.4499,4.5809,-2.8758,-4.6415,-3.4821,6.0493,18.7589,10.9734,2.2488,-10.6893,-0.6502,2.6769,19.5669,10.0552,-4.9338,-2.4423,4.49,-0.331,-5.0015,2.0902,12.2418,8.465,-1.2123,7.821,12.1048,20.265,2.498,0.3514,10.9976,5.8014,2.399,18.0453,NA,1.396,-4.0068,2.3775,-0.2791,6.8224,7.0229,2.1595,-1.2449,-12.9882,NA,-7.4252,-1.0562,4.8236,5.9211,8.283,5.8138,14.3628,5.4652,8.2273,11.2953,10.3521,5.5634,6.4448,4.9288,-1.7892,11.5586,0.0983,5.4932,2.1672,6.446,-0.0758,3.9044,57.4206,4.2773,3.8913,-7.2799,-2.8645,5.8937,2.6604,42.0162,3.5114,11.0806,0.2799,1.1395,1.0943,1.5015,-3.0843,-7.9237,7.711,NA,0.0948,4.2604,-0.2759,8.0462,NA,20.9414,1.8124,6.0584,-1.3199,1.106,-1.9664,NA,NA,1.4984,NA,NA,NA,NA,3.5418,NA,3.7185,NA,11.3148,NA,1.3212,NA,-0.8021,8.1206,10.5058,5.6183,0.4893,8.9265,-10.8219,2.3077,12.0253,2.166,41.0518,8.28,11.7005,15.9602,3.8328,8.1802,-5.4925,2.1595,7.0627,1.0607,14.8543,NA,4.6526,-1.9872,-6.1601,0.2721,7.3342,NA,NA,7.3985,2.274,6.5617,39.0519,6.8048,5.9497,NA,NA,44.2815,5.1782,22.2768,NA,3.6756,NA,2.0948,-1.8607,63.9158,3.7237,-0.8021,2.1451,12.1449,12.7913,17.284,NA,3.5497,NA,-10.8531,-49.9489,6.6723,6.7382,27.4242,NA,8.3697,NA,-1.9384,0.3003,8.0765,19.0064,14.8813,1.2648,11.2707,9.0261,3.2378,7.7993,-3.5444,-5.1077,27.4603,11.2066,15.7577,0.4854,31.8927,0.7266,2.0746,6.5146,0.1072,14.7412,-4.0425,11.0986,2.1999,22.4742,25.7757,4.9036,3.2504,-2.2075,9.8377,-7.1261,8.2549,8.6828,2.0653,29.6841,-1.6267,8.6639,4.3585,3.7953,1.9922,-0.0075,18.4765,6.6614,7.3664,NA,-5.5871,NA,14.8817,-1.108,13.8908,NA,30.8851,3.4193,14.4446,-1.7091,3.9788,13.8437,4.2108,-1.7263,NA,14.818,-2.2509,26.8896,-3.8484,3.7803,2.9829,4.5604,-1.1594,-1.243,3.5984,10.9488,4.622,1.1554,-8.3837,6.7758,0.2756,4.1615,5.3909,11.3731,32.2372,-9.5978,-2.6257,3.6822,0.0955,NA,-4.7724,0.4031,111.7634,-0.7881,2.3229,7.3852,1.5898,2.2724,-2.3462,8.1342,9.979,-0.4733,18.8038,2.959,11.744,-0.3595,NA,-1.5969,NA,5.2801,6.8817,10.1484,NA,3.4287,7.5486,NA,NA,-10.431,1.5803,0.8331,0.9193,NA,-5.3668,25.8875,NA,10.7344,11.7836,8.8297,0.621,10.5084,NA,NA,2.0116,-5.3444,6.2641,-0.9685,2.1144,4.5252,2.3108,-1.9306,17.4482,17.2431,2.1105,-0.0342,4.2756,15.5911,24.4083,14.4333,-4.3263,NA,4.4142,-18.3063,8.7068,NA,NA,17.8186,8.6401,0.2611,7.8351,NA,8.1011,24.8104,11.7615,-1.897,NA,3.6716,-5.9405,2.4524,11.6514,13.0432,10.5827,-16.2985,-2.1105,9.6674,3.8348,NA,NA,NA,NA,NA,NA,NA,NA,2.3548,-2.6569,8.2525,10.1103,16.4736,8.5431,NA,-5.6972,3.3191,32.0434,27.4902,7.592,13.3247,5.978,13.5822,4.3236,NA,NA,NA,NA,-22.3252,-1.9614,0.5801,NA,-2.293,7.9465,50.064,1.9922,-5.2073,5.8845,-16.2895,NA,22.8743,-2.5195,5.8443,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.2903,14.01,5.7924,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.1591,5.0899,39.3893,6.8101,NA,-17.3738,-0.1861,1.9922,11.4926,-7.4328,NA,-9.4733,37.052,0.348,2.1454,11.2868,1.9922,12.3879,1.9922,NA,-1.3589,NA
"2",1987-02-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,21.3585,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.5533,18.0721,12.885,17.8894,0.1241,16.7366,0.9502,13.0137,5.8518,12.2012,1.1033,2.1474,17.4517,13.3156,8.2712,8.863,3.7352,10.1141,15.7754,19.448,16.3685,7.3398,4.5161,13.0777,13.9283,5.9557,10.9029,30.8764,10.4583,9.4105,13.2438,13.5618,26.8901,32.3962,24.4402,13.3402,8.286,11.074,20.4667,16.8226,21.4726,15.0896,5.0294,NA,22.4593,12.6704,8.6781,10.3778,0.6002,24.2665,7.5841,12.7797,21.5553,9.7201,4.4383,7.7191,8.8306,20.4909,13.7197,12.3119,44.4361,-0.2466,11.8551,13.9684,5.937,13.8221,39.2919,0.2603,8.3928,14.0577,11.4664,14.3702,12.0388,5.3169,9.2688,10.2153,10.0958,14.503,13.2934,10.9356,10.1973,30.6653,7.0768,10.4469,24.8052,4.8811,NA,13.5447,-3.6935,13.0928,29.5684,25.4443,9.132,11.5756,15.3703,29.1865,111.5911,1.0577,-8.1821,0.2046,NA,-0.8402,-3.5368,6.5076,7.6479,14.2912,1.7146,4.8488,12.7687,16.6984,20.6496,17.8912,29.3474,22.7833,-6.8378,70.2457,NA,9.2167,22.0742,6.5982,13.856,17.6098,10.7514,17.2398,8.6463,4.8679,-2.9576,8.4046,16.6834,11.8435,8.995,6.5515,-1.9385,6.9999,11.7486,6.1178,10.8306,8.002,9.838,36.9544,18.484,19.5232,17.5029,7.8376,23.6521,22.1304,15.639,16.2238,35.4685,NA,5.9219,-8.0668,9.1185,-2.0339,-0.631,5.8555,5.4796,7.4317,0.9262,NA,18.8873,17.0644,11.5381,5.8387,12.5985,7.3704,3.9601,11.5946,17.6138,0.1063,6.7689,3.701,9.0296,14.5115,11.1524,11.5055,1.1037,-0.8677,12.328,13.2389,-11.5177,24.8468,2.3967,3.3065,31.4384,6.1532,5.4783,21.8885,15.0519,19.0278,11.0144,8.5819,37.8136,10.3817,2.7096,-13.6081,15.3868,12.512,2.2474,NA,4.402,15.9397,2.3889,14.242,NA,22.0636,2.6489,1.5682,6.0178,2.4953,6.7825,NA,NA,14.3347,NA,NA,NA,NA,36.0931,NA,6.9638,NA,12.0703,NA,32.0195,NA,10.1733,5.4417,8.7233,11.3608,-2.9104,9.1319,4.6261,21.6548,2.4303,15.8487,14.1611,15.393,-2.5422,8.6039,6.5073,9.2621,5.9335,5.2609,8.6867,10.3761,7.6795,0.1322,9.8926,34.5451,23.1019,10.0651,3.7498,3.7272,NA,3.0856,2.4296,62.8759,20.511,1.4868,8.4297,14.1652,NA,43.7631,11.8455,70.5024,7.7111,3.1489,NA,1.9735,15.0208,26.1821,20.3683,25.6296,1.4742,10.4553,-4.5876,22.3067,NA,29.5759,12.8939,21.5639,23.0806,7.3573,7.136,7.9249,NA,18.2678,NA,16.8681,11.1292,50.0281,53.3724,54.6015,5.2871,38.9263,14.2194,19.0051,18.1954,14.7751,9.171,0.4999,22.2444,7.1976,8.3221,-2.8616,37.7077,2.2299,-5.6035,9.0195,2.1473,3.0823,28.2275,10.2451,7.983,23.0631,4.6642,4.6358,23.1421,-18.2821,21.0444,-9.5151,2.5021,12.9778,1.6766,19.2312,38.6286,2.4141,26.7246,6.2333,6.89,9.8451,12.7634,5.9946,NA,7.3296,3.5397,17.453,14.5436,5.6059,7.1221,-5.0746,6.7074,7.9389,-4.0977,15.3946,21.927,31.3906,-6.0244,NA,9.37,2.5766,0.0481,11.1668,-1.2456,5.6295,10.2006,1.3391,5.9593,34.0626,20.4615,9.3435,59.4089,14.1093,2.3516,19.8583,20.1484,8.7208,4.9849,20.0085,-4.9792,14.2359,38.5494,7.0087,NA,6.9412,17.3216,-7.6301,15.9301,25.5468,9.5359,3.5655,19.7821,9.027,33.1217,6.4341,17.4447,30.0955,6.04,31.5129,22.8355,NA,21.6158,NA,28.068,-13.1975,10.4948,5.1966,19.1291,2.5197,NA,NA,13.5134,22.2061,-10.8129,9.9615,2.8152,14.1997,47.9377,NA,31.8031,20.376,9.2693,11.1218,4.7063,NA,NA,9.635,19.7087,12.3062,12.337,23.0741,4.0307,2.4482,4.3208,83.2918,-8.6984,2.266,-6.2076,8.0594,-0.69,10.8871,6.949,-2.7952,NA,5.0306,2.288,13.0903,NA,NA,-6.0903,10.1548,12.9856,34.0409,NA,3.0708,10.7652,-0.5759,-4.257,NA,13.8667,13.8885,5.529,5.8314,36.6536,13.9657,0.7448,5.4792,35.1672,10.2452,NA,NA,NA,NA,NA,NA,NA,NA,3.067,18.2279,14.4792,45.0386,14.6709,4.5564,37.3431,-0.8401,18.8969,6.3791,-11.0717,4.5821,0.2902,20.8079,18.8624,17.01,NA,NA,NA,NA,7.0802,9.1101,7.5666,NA,14.6481,7.6075,-4.7354,7.3736,14.0542,13.8673,9.1258,NA,7.5963,15.6764,8.2731,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.1989,17.7465,-2.1995,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.15,39.8901,1.3431,2.6341,NA,37.976,-15.7263,34.1042,4.8095,34.5866,NA,7.0429,20.1734,5.0603,7.5633,4.7324,2.1474,16.4162,2.1474,NA,0.6458,NA
