"ym","134982","135084","135090","135092","135093","135116","135132","135134","135176","135197","135206","135229","135246","135255","135272","135282","135503","135505","135508","135522","135523","135540","135565","135585","135590","135592","135730","135732","135744","135750","135869","136751","136904","137202","137545","137668","138535","139996","139998","14408R","15261D","15497U","255049","25507J","255364","255373","25556T","255976","25608N","257725","257783","257820","257876","257906","257943","257957","257965","258023","258092","258098","258107","25968K","26027U","26089E","2628G6","2633XL","264572","26473F","265148","26611J","267630","26923T","26923V","269281","27057U","27199M","27214P","273818","27513H","27554K","278216","278612","278697","278766","278833","27886R","27922U","280641","28065X","282045","28222T","28570P","2872CC","28744Q","28745F","28745P","28747H","28747P","288853","28943C","289496","289567","28961T","28987X","29006H","290342","290345","290355","29088D","29229T","29372Q","295000","295141","29546E","29549F","295610","296433","296734","296744","296785","29705Q","29788F","29805F","298320","29834T","29837W","298593","29905D","30059W","30103X","301861","30354P","30804D","30851E","30857U","30941L","31110U","31131U","312697","312698","31321N","31441Q","31484W","319410","319608","319712","319714","319730","319743","319752","319802","319875","32013W","32144N","32273L","32276H","32301X","323592","32360V","32373H","32480C","32545E","32837T","35793C","35983K","36072J","361461","361468","36194R","36198L","362188","410124","41248W","412726","41275C","41305K","41333V","41385D","41389X","41707C","50220V","50273H","50356F","50420K","50530U","50540V","506163","506343","506391","50675H","506921","507169","507342","507515","507526","507530","507534","507886","507916","50802U","50869K","51031Q","51151F","51221X","51400K","53414Q","671467","676024","679282","679297","679947","681341","68356C","684941","684990","688552","688846","68935L","690266","69027J","69054N","69302D","695614","69832L","698466","698883","700190","70268F","71983L","728803","740716","745481","757328","77266W","77332T","776297","77863Q","865234","868658","86880K","870011","87007Q","870181","870189","870192","870195","870205","870364","870449","870800","870801","870815","870867","870904","870950","870969","8714QD","8725EZ","8738DG","874500","874786","8747DL","875851","875854","875868","87728X","8784KE","88094J","882025","882047","882048","882065","882089","882217","882240","882285","882289","882297","882312","882323","882457","882773","882839","882977","88676H","888376","888441","888572","888583","888732","8914KK","89258P","892907","89384Q","8940CK","89417X","8942G8","896457","897311","897326","897412","897708","897709","897822","897895","898616","898643","899088","899188","900227","900238","900249","900250","900251","900253","900261","900271","900274","900275","900283","900286","900293","900297","900307","900320","900324","900330","900336","900339","900340","900345","900350","900352","900358","900365","900378","900380","900384","900412","900427","900433","900436","900451","900452","900455","900461","900465","900476","900479","900481","900484","900487","900493","900494","900496","900511","900515","900517","900524","900528","900541","900552","900557","900559","900565","900568","900575","900578","900580","900589","900594","900600","900605","900606","900610","900616","900617","900628","900638","900640","900675","900677","900699","900705","900712","900724","900734","900737","900741","900751","900755","900766","900767","900780","900789","900793","900801","900803","900804","900808","900812","900816","900819","900825","900832","900851","900866","900888","900897","900917","900918","900922","900924","900925","900930","900943","900945","900952","900954","900959","900972","900976","900991","900995","900997","900998","901004","901014","901019","901023","901029","901032","901042","901055","901064","901065","901067","901078","901080","901086","901095","901102","901103","901107","901124","901139","901144","901148","901156","901159","901164","901169","901192","901195","901198","901203","901207","901208","901209","901215","901224","901231","901237","901240","901255","901259","901263","901269","901274","901287","901289","901291","901295","901297","901327","901328","901343","901349","901352","901356","901362","901365","901373","901379","901388","901389","901393","901397","901419","901422","901424","901430","901433","901435","901441","901442","901450","901459","901462","901469","901471","901475","901477","901486","901492","901498","9014CW","901502","901504","901506","901508","901516","901518","901521","901587","901591","901594","901596","901614","901664","901704","901714","901754","901773","901775","901784","901788","901800","901802","901815","901823","901830","901834","901878","901922","901932","901936","901940","902089","902402","902407","902412","902438","902504","902630","902696","902791","902792","903015","903021","903054","903060","903063","903076","903328","903357","903500","903559","903605","904076","904099","904103","904122","904126","904127","904295","904302","904312","904327","904331","904335","904347","904367","904373","904391","904393","904406","904486","904550","904551","904649","904679","904690","904692","904715","904799","904802","904840","904906","904920","904927","904985","904998","904999","905092","905154","905269","905308","905310","905313","905314","905327","905329","905394","905493","905498","905551","905576","905584","905686","905712","905714","905741","905824","905828","905839","905916","905935","905953","906003","906032","906045","906083","906102","906120","906124","906230","906309","906354","906362","906416","906468","906480","907427","907455","907481","907521","907765","910015","910043","910045","910046","910061","910072","910078","910105","910119","910121","910122","910133","910145","910146","910152","910177","910180","910232","910238","910260","910264","910273","910281","910296","910342","910379","910395","910407","910419","910439","910454","910463","910468","910482","910493","910498","910500","910509","910532","910534","910540","910580","910600","910602","910606","910647","910649","910663","910685","910701","910707","910712","910735","910740","910747","910750","910776","910821","910911","910928","910964","911106","911108","911175","911216","911254","911258","911272","911273","911282","911316","911347","911384","911386","911391","91140N","911421","911425","911448","911488","911540","911567","911809","911837","911888","911904","911921","911930","911938","911941","911944","911995","911998","912000","914021","914023","914024","914029","914038","914040","914059","914060","914073","914151","914160","914171","914199","914215","914220","914237","914241","914243","914244","914253","914259","914263","914265","914270","914277","914281","914293","9142AE","914307","914313","914315","914327","914333","914349","914358","914363","914380","914388","914390","914399","914400","914430","914432","914438","914447","914526","914555","9169CZ","917005","917024","917073","917076","917134","917191","9171YH","917205","917298","917479","917491","9174Z0","917509","917514","917518","917534","917543","917556","917557","917569","917570","917574","917579","917590","917592","917597","9212PD","9230RM","9232DL","926000","926002","926011","926018","926046","926053","926102","926125","926128","926156","926160","926162","926189","926194","926203","926209","926239","926288","926294","926296","926303","926317","926322","926324","926328","926373","926425","926496","926508","926525","926530","926537","926598","926617","926625","926634","926645","926651","926660","926663","926665","926674","926679","926690","926693","926712","926759","926773","926784","926791","928738","928744","928782","928784","928834","928870","928895","928901","931021","931050","931053","931093","931185","931189","931191","931202","931261","931362","931524","931621","931669","931811","9320V3","9322Z7","9375DV","940013","940015","940046","940161","940281","940297","940306","940372","940420","940531","940793","940840","940938","943420","943529","943531","943537","943548","943559","943562","943605","943607","943610","943663","943670","943678","943711","943808","943871","943918","943973","946054","946471","952540","952780","952855","952887","952974","953096","953133","953151","953171","953191","953193","953203","953234","953245","953272","953509","953522","953531","953535","953568","953576","953595","953598","953640","953659","953681","953686","953690","953751","953777","953798","953808","953822","953830","953842","953866","953868","955379","958730","960108","9662EK","974087","974117","9742GH","974355","974631","974653","974678","974696","974703","974749","974847","981250","9812UA","981397","991208","991218","991221","991304","991439","991575"
1983-03-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.5838,-1.8637,-6.2576,-8.5789,-1.691,-5.146,-7.1056,-5.8525,18.9338,-3.5281,-5.7136,1.4001,6.9204,-5.6881,2.8921,6.3157,4.1823,9.6384,13.6839,12.5325,3.215,-6.0496,NA,-5.783,7.684,-5.2168,-6.4857,17.6547,4.3648,-10.5171,-8.1359,-4.5827,5.5869,29.6018,3.2099,-0.4395,6.6467,11.5661,14.8475,-7.5702,-3.6073,-8.5248,1.9727,-11.112,10.6139,-5.5983,9.3975,2.2485,-51.0141,22.4765,63.2405,NA,-5.8699,1.0109,4.4489,-2.0791,-0.0821,-5.5274,-4.4684,4.1219,NA,7.509,3.807,-4.9936,NA,NA,NA,4.2011,NA,11.4208,-5.3725,-5.1392,10.9429,19.6312,-2.0791,7.2568,13.3104,13.6167,21.921,16.0543,5.9484,-3.2343,-4.8464,NA,5.2409,-8.2429,-0.6888,2.5017,-6.3587,-4.2752,-8.838,-3.7455,11.4815,-5.1459,16.961,1.1376,12.0017,NA,1.1572,2.0818,7.4326,2.9565,2.2141,-7.4571,-11.4049,7.5495,0.7887,-1.9916,-3.398,21.7844,6.5983,24.6266,10.3336,11.2069,5.4532,11.4462,NA,12.6347,-0.6867,-12.4794,-6.6738,-5.4665,52.5889,-3.7159,3.738,-14.6551,4.2185,0.0473,1.283,12.4616,-0.2465,5.3623,11.7938,-4.1579,1.7801,0.2312,-2.2209,29.765,NA,NA,NA,-1.7549,-7.5354,2.3086,10.0208,13.5882,-5.2044,-4.964,17.7553,-0.9343,-1.7341,-1.5803,-4.3617,9.6516,-1.5363,2.664,6.1487,1.0228,11.6401,-18.9609,NA,-14.5751,-2.39,14.1977,2.104,-2.5942,-6.0069,10.8922,0.9059,-2.2429,-0.562,-2.4259,21.621,2.1838,-16.5479,-2.9551,8.4886,20.0606,-6.7178,-16.7608,30.8004,1.3227,NA,0.9754,-12.9966,2.0172,0.0845,0.7895,18.2757,10.833,-1.704,-1.1956,-4.1741,17.7529,5.3843,6.4675,NA,1.4981,0.5821,-9.7973,-23.759,13.6504,-1.6671,-2.159,2.8301,NA,-1.6687,-6.5951,0.2855,1.1463,19.5195,-1.6922,17.6313,NA,-2.7539,-1.8452,-13.4345,16.1212,-17.1439,-3.0566,2.7018,-11.0017,-2.0791,-1.1229,NA,-4.3418,NA,NA,NA,4.0456,-1.3602,13.2273,1.7981,-8.8608,3.2694,25.275,-3.8365,14.6119,-11.9166,12.609,11.7023,12.7048,-11.5641,NA,-3.228,14.6391,NA,-4.295,5.3655,7.3201,NA,7.7552,2.5506,7.4777,4.5785,-4.9891,NA,NA,NA,13.0808,NA,17.3262,NA,NA,NA,NA,-8.7759,NA,NA,-3.9571,NA,NA,12.1253,NA,37.4658,-4.7871,5.2583,-3.5062,9.8895,10.3539,-10.8919,NA,NA,3.6035,-5.8453,13.3821,0.8015,NA,5.0106,0.0575,1.0166,18.5961,-1.9795,-8.7027,3.6899,-2.8348,11.438,-9.861,3.0726,2.6934,-6.5589,NA,-1.6382,NA,0.2985,11.2302,4.4465,13.4459,-5.996,-2.2574,-2.3627,NA,-6.7296,-5.9549,37.0892,-1.0061,26.3911,-2.1649,-7.8917,11.364,NA,NA,1.9731,NA,1.2178,NA,NA,NA,-1.9194,NA,NA,7.0298,-2.0791,8.801,NA,-1.5423,-1.2214,5.4635,-0.6803,NA,-13.6516,NA,3.8164,9.5955,NA,3.2775,16.7895,-34.7194,3.1529,NA,NA,-7.6613,-0.8774,1.0703,-3.6276,-6.9752,NA,10.6168,-4.8392,-14.472,-7.9818,-20.4579,NA,-0.388,8.0497,-2.0791,NA,-10.4723,-14.7956,6.2222,-3.244,3.7938,-2.0791,-1.5496,15.0664,1.6432,-6.6686,-1.614,NA,-1.9301,-10.549,15.3763,-4.384,NA,NA,0.6025,NA,12.9856,-4.9497,-8.2979,-5.2125,-2.8918,19.5305,-10.0128,8.5916,-2.0791,NA,7.6287,25.8983,-2.2344,-5.8295,NA,-10.0893,NA,15.0157,NA,4.039,NA,-5.4681,2.2953,NA,NA,-0.1621,NA,7.6911,NA,-6.3588,NA,NA,NA,14.8867,14.241,0.5726,-7.5662,36.7962,-1.6598,NA,-1.2518,23.6777,NA,-2.8109,-3.8892,7.2466,NA,-1.5262,5.6741,-8.6233,6.3128,-10.7192,21.8364,-13.9656,2.6885,4.0409,-4.0503,-8.0137,-21.6633,-6.3488,NA,NA,NA,0.1297,NA,-1.7782,-1.5399,NA,11.8792,0.2476,NA,26.6551,10.8951,3.8888,-13.7325,-1.5711,NA,2.4182,NA,NA,-1.3014,NA,NA,NA,NA,2.4059,NA,6.2715,NA,NA,-0.5491,-6.1855,NA,NA,NA,-6.274,NA,2.0009,0.3717,NA,NA,-21.3827,NA,20.7639,-13.8297,1.0225,-7.5193,-10.7192,-8.2935,NA,NA,NA,1.616,2.7725,-10.6846,6.6402,-1.595,NA,-2.9214,-1.5995,15.5631,12.3722,4.4489,NA,2.1121,8.432,0.5139,NA,-0.9123,24.4222,NA,NA,2.9997,17.4869,11.0474,0.8882,14.3641,NA,0.7186,NA,NA,-1.5552,0.2755,NA,-7.4491,-4.4676,-9.6116,-6.6673,NA,9.1417,-3.3846,10.1037,-2.8157,-11.5101,NA,-5.601,7.4207,-1.5702,NA,-1.6597,17.4391,-4.0352,NA,NA,NA,NA,NA,NA,NA,NA,-10.685,-7.4101,-13.4267,3.0956,-0.815,NA,33.3777,NA,NA,-8.8323,-6.3068,NA,NA,-6.4312,NA,NA,NA,NA,NA,NA,NA,6.0081,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,47.9009,NA,-5.7525,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-9.9367,NA,NA,NA,-4.4675
1983-06-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-2.0637,-4.4419,-4.4509,-4.972,-7.8602,-4.11,-6.9036,-6.3278,-3.5734,2.1039,-0.5481,-4.0914,6.7461,1.7584,-7.3585,7.1313,-1.4138,3.5979,-3.3073,-3.9434,-7.6331,-5.0884,NA,-3.5384,5.0486,-3.7574,6.7983,9.9159,-4.4418,71.7425,12.6073,2.7288,5.5878,7.2348,4.7373,17.0954,15.6067,0.9038,1.6659,-4.0955,0.7445,12.7921,5.7463,3.9209,-14.5407,-11.2618,-5.285,-14.8663,-4.6432,-7.8137,6.2547,NA,-10.8713,-3.0859,-0.3088,-10.3274,-13.9695,-3.9806,-17.0054,-21.0109,NA,-7.7139,-15.6044,-5.6854,NA,NA,NA,-21.9037,NA,-16.6394,-20.2246,-14.952,-22.97,-23.6681,-16.5628,3.2973,-9.4961,-4.7595,3.6117,10.5272,-8.7693,-11.193,7.2886,NA,4.283,-12.4194,1.0318,2.0059,6.5404,4.992,4.493,0.5715,-14.5354,-11.8423,-2.1338,-4.5825,-3.1639,NA,-2.6197,4.9201,14.3552,23.7062,-4.4956,-6.1229,17.0288,-5.5593,-9.601,9.0667,-1.4418,6.0672,46.2402,-23.7146,19.3286,8.7119,52.8997,10.1198,NA,8.1571,1.9401,5.9103,-3.374,7.5001,24.0623,-0.7683,6.298,0.2633,-1.0933,-1.7157,4.3618,-1.2228,2.5448,-0.4741,-0.7375,-8.5022,-14.5121,-10.9798,-5.4433,11.6314,NA,NA,NA,0.9071,-6.6942,-2.7748,5.6186,11.2496,-6.2003,-0.3176,-8.9857,-0.4064,-5.8588,6.1199,6.6173,-0.2678,-2.3253,14.5472,5.3411,1.2514,1.3678,-0.6234,NA,-10.22,4.3173,-5.5901,0.6703,9.5241,-1.8062,6.1599,11.2248,-5.9854,22.5034,-1.1403,-16.9415,8.7453,-4.3276,-8.1084,-13.2548,-1.3729,-1.4822,-2.6865,1.7397,-7.2873,NA,-0.0599,-31.3744,3.5777,-3.9963,0.9717,-4.0353,-1.707,24.5299,-6.2644,-3.5825,6.2308,3.5149,-0.1967,NA,-4.8638,-2.5294,-0.6752,20.1059,-2.2279,7.7366,3.8353,-0.1385,-0.4201,-13.3991,-3.12,-6.8543,6.7972,-3.9392,-4.4738,-4.3414,NA,-5.8944,-7.4098,-4.1862,19.2288,-14.86,5.6199,-4.3905,6.9048,14.9173,8.2445,NA,4.9967,25.5531,NA,NA,-0.953,6.4277,1.5004,7.8088,7.3685,4.7043,81.7326,-3.3662,0.4474,-10.7478,34.8148,16.7776,-4.1176,-16.0064,NA,7.9853,37.963,NA,-2.2987,-7.177,-8.899,NA,1.0854,8.2123,-7.4369,-6.4362,-8.5252,NA,NA,NA,10.738,NA,-7.9405,NA,NA,NA,NA,10.4663,NA,NA,-6.5247,NA,NA,-1.712,NA,5.8228,-8.3031,-1.6869,-0.5725,22.466,-6.6724,-1.5446,NA,NA,0.6475,10.6139,12.086,-6.456,NA,9.4563,-0.3062,3.6922,-8.3373,-4.5482,13.7084,-9.0471,5.6999,-8.4322,-7.758,-9.0891,-13.6088,-6.2209,NA,-4.2326,NA,-4.8689,-5.0826,-1.312,-8.8132,-1.7059,-3.9861,-10.6128,NA,-1.4108,-4.8953,17.0288,-11.5333,10.1901,-11.504,-10.6927,-7.8134,NA,NA,5.4278,NA,17.2886,NA,NA,NA,8.1157,NA,NA,-22.2089,1.136,-4.6432,NA,-9.4747,-5.8757,-0.4521,-5.0314,NA,-5.2747,NA,4.0714,-5.8376,NA,-1.7095,-15.3074,-18.2656,1.8446,NA,NA,-1.214,2.1453,-1.9293,-6.2804,-4.6432,NA,-10.1457,0.453,-9.7976,0.4079,-8.6082,NA,-14.3703,-2.4217,-25.3729,NA,-24.32,-4.3957,-3.512,-5.7585,19.3642,-9.7516,2.1629,-0.947,-13.3228,-1.2245,77.0268,NA,3.3196,-3.6803,-2.4914,-2.0869,NA,NA,22.1759,NA,-10.2524,24.173,-0.0519,-6.007,-4.6432,-4.2232,-11.8846,0.012,-4.6432,NA,9.6262,-15.2384,2.1606,5.8393,NA,-5.2658,NA,-0.1188,NA,-2.4181,NA,-6.9991,7.991,NA,NA,-2.266,NA,5.7979,NA,-0.996,NA,NA,NA,-3.986,-7.4478,0.985,-8.4961,17.9384,10.3609,NA,-2.1368,10.9794,NA,-1.8011,-1.1919,3.217,NA,-11.1416,10.6593,15.852,-8.634,-20.536,-4.4268,-7.5289,-12.2091,48.3328,-8.6028,23.0411,0.3756,-1.9838,NA,NA,NA,-3.3067,NA,-16.6054,-7.7765,NA,-19.9265,-3.4681,NA,-5.3911,-15.6905,2.7981,22.7276,-14.1789,NA,0.3884,NA,NA,-4.9832,NA,NA,NA,NA,5.9125,NA,-6.0611,NA,NA,-4.2707,-4.4381,NA,5.1979,NA,-9.6454,1.8725,16.0866,-10.9399,NA,8.9321,-4.1856,NA,15.8385,-15.0222,-5.7816,-9.2033,-11.0003,-3.3702,NA,NA,NA,-3.0539,-1.7166,-2.0334,-0.0249,-4.0652,NA,-14.0694,-4.5436,16.8496,-2.5291,1.0782,NA,-7.1069,-4.4701,-1.615,NA,-21.5603,-8.3037,NA,NA,-2e-04,6.9423,8.3254,-0.9756,4.4752,NA,3.3033,NA,NA,8.8797,-1.9835,NA,-7.5543,-14.3286,-0.8145,2.0775,NA,-5.9824,-15.7414,-15.2439,8.9469,-9.9299,NA,-24.4156,17.7936,15.7245,NA,-5.4477,0.3889,-2.5491,NA,NA,NA,NA,NA,NA,NA,NA,-3.5499,-13.5139,-9.9944,3.053,6.241,NA,5.6866,NA,5.5904,55.1137,0.2792,NA,NA,14.0136,NA,NA,NA,NA,NA,NA,NA,-10.5276,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,53.3875,NA,-4.4337,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-19.922,NA,-1.4478,NA,NA,NA,19.9185
