"","RET"
"1986-11-01",0.204392813056
"1986-12-01",0.234725336602
"1987-01-01",0.309758966104
"1987-02-01",0.666139366493
"1987-03-01",0.705394676698
"1987-04-01",0.713753472512
"1987-05-01",0.964773635591
"1987-06-01",1.128339735621
"1987-07-01",1.17319615882
"1987-08-01",1.341908099729
"1987-09-01",1.39229764476
"1987-10-01",1.136100041854
"1987-11-01",1.27015550364
"1987-12-01",1.429124491341
"1988-01-01",1.431396646609
"1988-02-01",1.658027870336
"1988-03-01",1.732304635076
"1988-04-01",1.773921969246
"1988-05-01",1.934500893477
"1988-06-01",1.763209931883
"1988-07-01",1.754390228854
"1988-08-01",1.827401451594
"1988-09-01",1.804349946947
"1988-10-01",1.927061723308
"1988-11-01",2.15625140507
"1988-12-01",2.08685143432
"1989-01-01",2.117705394449
"1989-02-01",2.347188788762
"1989-03-01",2.342818779426
"1989-04-01",2.652009771018
"1989-05-01",2.778600906645
"1989-06-01",2.748166538988
"1989-07-01",2.830565401057
"1989-08-01",2.951630846358
"1989-09-01",2.975568194459
"1989-10-01",2.941566246916
"1989-11-01",2.897218072128
"1989-12-01",2.942997533896
"1990-01-01",3.024205189003
"1990-02-01",3.105693024642
"1990-03-01",3.036568936358
"1990-04-01",2.978007624768
"1990-05-01",3.048011035339
"1990-06-01",3.119890939917
"1990-07-01",3.100495011906
"1990-08-01",3.187428802623
"1990-09-01",3.153538661718
"1990-10-01",3.125948972262
"1990-11-01",3.154029799544
"1990-12-01",3.0842006834
"1991-01-01",2.98939248896
"1991-02-01",3.093839898248
"1991-03-01",3.033080747567
"1991-04-01",3.050542964295
"1991-05-01",3.194307890236
"1991-06-01",3.127680829187
"1991-07-01",3.412582911761
"1991-08-01",3.634062812848
"1991-09-01",3.701924667573
"1991-10-01",3.828857224596
"1991-11-01",4.101097586991
"1991-12-01",4.099038998496
"1992-01-01",4.071578387795
"1992-02-01",4.049678284261
"1992-03-01",4.052757217063
"1992-04-01",4.156461904916
"1992-05-01",4.386089433716
"1992-06-01",4.305578053284
"1992-07-01",4.219444877788
"1992-08-01",4.367471027534
"1992-09-01",4.28280389929
"1992-10-01",4.260977166386
"1992-11-01",4.295058712774
"1992-12-01",4.425516035963
"1993-01-01",4.485155582006
"1993-02-01",4.72480935947
"1993-03-01",4.795104907244
"1993-04-01",4.841304870694
"1993-05-01",5.010898493932
"1993-06-01",5.002199379442
"1993-07-01",5.010530106022
"1993-08-01",5.324317551348
"1993-09-01",5.325638133182
"1993-10-01",5.302095667322
"1993-11-01",5.543464096859
"1993-12-01",5.589781209126
"1994-01-01",5.654955723313
"1994-02-01",5.797847758814
"1994-03-01",5.727327551966
"1994-04-01",5.77538498947
"1994-05-01",5.883113904564
"1994-06-01",5.875441803235
"1994-07-01",5.924901943588
"1994-08-01",6.152676247209
"1994-09-01",6.136205739218
"1994-10-01",6.158599089473
"1994-11-01",6.215505237595
"1994-12-01",6.242555702353
"1995-01-01",6.200042998236
"1995-02-01",6.341336420279
"1995-03-01",6.288976888657
"1995-04-01",6.308349119697
"1995-05-01",6.522841880336
"1995-06-01",6.540402434698
"1995-07-01",6.577780766667
"1995-08-01",6.6814131473
"1995-09-01",6.718172736387
"1995-10-01",6.727919147396
"1995-11-01",7.022551397538
"1995-12-01",7.062877218727
"1996-01-01",7.087102502908
"1996-02-01",7.329891054568
"1996-03-01",7.382230578377
"1996-04-01",7.491301126873
"1996-05-01",7.756018325225
"1996-06-01",7.78989506374
"1996-07-01",7.732218458709
"1996-08-01",7.852173902905
"1996-09-01",7.862430190186
"1996-10-01",7.944921763064
"1996-11-01",8.122519899107
"1996-12-01",8.194968341405
"1997-01-01",8.167017264775
"1997-02-01",8.399619884543
"1997-03-01",8.39838315855
"1997-04-01",8.388843841197
"1997-05-01",8.559637765689
"1997-06-01",8.549208478066
"1997-07-01",8.586942257967
"1997-08-01",8.573021687314
