"","ym","RET"
"62",Feb 1995,10.2596032083
"63",Mar 1995,5.7234685302
"64",Apr 1995,1.2682252303
"65",May 1995,2.1041245121
"66",Jun 1995,3.3715785425
"67",Jul 1995,-0.6018365536
"68",Aug 1995,10.6988196221
"69",Sep 1995,3.9477801755
"70",Oct 1995,18.6135380772
"71",Nov 1995,-3.1553257019
"72",Dec 1995,2.251669962
"73",Jan 1996,0.573684292
"74",Feb 1996,5.0003809479
"75",Mar 1996,6.3188028156
"76",Apr 1996,4.9241942726
"77",May 1996,9.1044401064
"78",Jun 1996,3.7766035284
"79",Jul 1996,-3.2993053605
"80",Aug 1996,6.1952510886
"81",Sep 1996,3.0266248808
"82",Oct 1996,-0.4549463367
"83",Nov 1996,6.1846107894
"84",Dec 1996,9.1824367979
"85",Jan 1997,-9.2737904303
"86",Feb 1997,6.6984114581
"87",Mar 1997,-0.0246344068000002
"88",Apr 1997,-5.7894102533
"89",May 1997,8.6605501768
"90",Jun 1997,-2.1311927377
"91",Jul 1997,-3.43146061
"92",Aug 1997,5.1709829396
"93",Sep 1997,2.1533713959
"94",Oct 1997,9.7991939239
"95",Nov 1997,2.8927486319
"96",Dec 1997,-3.7440420982
"97",Jan 1998,9.317703676
"98",Feb 1998,6.5214615833
"99",Mar 1998,6.5536489967
"100",Apr 1998,-6.8074168008
"101",May 1998,9.2849580756
"102",Jun 1998,3.8279492529
"103",Jul 1998,3.4861937377
"104",Aug 1998,-12.4618967952
"105",Sep 1998,-4.2690233106
"106",Oct 1998,3.7785169494
"107",Nov 1998,-10.5066143547
"108",Dec 1998,-3.1367823167
"109",Jan 1999,2.5639860711
"110",Feb 1999,-2.2043868269
"111",Mar 1999,-1.8726528801
"112",Apr 1999,-1.2436240766
"113",May 1999,12.5221174325
"114",Jun 1999,-0.3255071978
"115",Jul 1999,5.5333736364
"116",Aug 1999,13.2741445788
"117",Sep 1999,-3.7851500567
"118",Oct 1999,6.5851748972
"119",Nov 1999,67.3103223525
"120",Dec 1999,13.5460382229
"121",Jan 2000,5.8994620333
"122",Feb 2000,41.358417593
"123",Mar 2000,-13.7557278921
"124",Apr 2000,-36.9574014777
"125",May 2000,32.5032151721
"126",Jun 2000,12.0750461868
"127",Jul 2000,-8.3429906182
"128",Aug 2000,2.6926527301
"129",Sep 2000,-6.4604310188
"130",Oct 2000,-8.6177558106
"131",Nov 2000,-7.6169274112
"132",Dec 2000,12.3009621397
"133",Jan 2001,-1.7016534689
"134",Feb 2001,3.6963760472
"135",Mar 2001,1.9028454623
"136",Apr 2001,5.1411740627
"137",May 2001,-14.3147767783
"138",Jun 2001,-1.5873747956
"139",Jul 2001,-4.4156472219
"140",Aug 2001,-0.3745294939
"141",Sep 2001,-10.2466753112
"142",Oct 2001,0.992734716099999
"143",Nov 2001,2.2554735548
"144",Dec 2001,31.3312339148
"145",Jan 2002,-7.5275310797
"146",Feb 2002,0.9807718614
"147",Mar 2002,-0.8939863837
"148",Apr 2002,6.4568858582
"149",May 2002,12.1515395726
"150",Jun 2002,-2.182984195
"151",Jul 2002,-2.8129220648
"152",Aug 2002,-4.9344729004
"153",Sep 2002,2.4999252017
"154",Oct 2002,-4.7018742054
"155",Nov 2002,-4.6372587852
"156",Dec 2002,4.6663096038
"157",Jan 2003,-7.8431014073
"158",Feb 2003,2.2591609028
"159",Mar 2003,-8.2590717397
"160",Apr 2003,1.6699280732
"161",May 2003,-0.8507562133
"162",Jun 2003,-3.7146375476
"163",Jul 2003,-3.5608580445
"164",Aug 2003,6.2696780429
"165",Sep 2003,-0.9205172836
"166",Oct 2003,8.4405655551
"167",Nov 2003,-3.3718892513
"168",Dec 2003,1.6636364962
"169",Jan 2004,10.4231514695
"170",Feb 2004,-2.7120997513
"171",Mar 2004,-1.6667449348
"172",Apr 2004,-4.6823139719
"173",May 2004,19.4657978107
"174",Jun 2004,-3.1760215961
"175",Jul 2004,0.5024227478
"176",Aug 2004,22.2082964704
"177",Sep 2004,1.7630424557
"178",Oct 2004,8.8036095794
"179",Nov 2004,17.3876546752
"180",Dec 2004,-1.4192781122
"181",Jan 2005,-0.4037258805
"182",Feb 2005,11.9394698391
"183",Mar 2005,-2.0834346711
"184",Apr 2005,7.0001415338
"185",May 2005,-5.3749959917
"186",Jun 2005,-5.7216943446
"187",Jul 2005,1.5363233156
"188",Aug 2005,19.386871312
"189",Sep 2005,-5.2930497537
"190",Oct 2005,-0.7634483711
"191",Nov 2005,-4.6392031662
"192",Dec 2005,4.8644206944
"193",Jan 2006,5.3699432147
"194",Feb 2006,5.507509826
"195",Mar 2006,-2.5708696024
"196",Apr 2006,3.6434608038
"197",May 2006,-9.8624917529
"198",Jun 2006,-6.9214659688
"199",Jul 2006,-9.3617968211
"200",Aug 2006,-0.5918104304
"201",Sep 2006,-0.3916098925
"202",Oct 2006,0.3682684089
"203",Nov 2006,2.8924618327
"204",Dec 2006,-0.780125429300001
"205",Jan 2007,2.0780886473
"206",Feb 2007,4.2202611951
"207",Mar 2007,7.8528042473
"208",Apr 2007,6.4105518997
"209",May 2007,1.9623755773
"210",Jun 2007,3.2642651091
"211",Jul 2007,4.6052426836
"212",Aug 2007,-7.6609381106
"213",Sep 2007,4.2664093104
"214",Oct 2007,4.3169491618
"215",Nov 2007,-15.9154156187
"216",Dec 2007,-9.1134329041
"217",Jan 2008,-9.9979116102
"218",Feb 2008,-5.2615220062
"219",Mar 2008,-6.6003765505
"220",Apr 2008,-6.1691612544
"221",May 2008,-3.0589740738
"222",Jun 2008,-4.3784573859
"223",Jul 2008,-10.1531524766
"224",Aug 2008,0.308505261799999
"225",Sep 2008,-9.7566424801
"226",Oct 2008,-34.0295372986
"227",Nov 2008,-3.5622155271
"228",Dec 2008,-16.0718386073
"229",Jan 2009,-6.549007871
"230",Feb 2009,0.6595555531
"231",Mar 2009,7.2382312156
"232",Apr 2009,12.0471628499
"233",May 2009,16.4241894154
"234",Jun 2009,9.4385305959
"235",Jul 2009,4.9802228459
"236",Aug 2009,-8.2352216655
"237",Sep 2009,-1.9396568217
"238",Oct 2009,11.4019505395
"239",Nov 2009,-2.6659221387
"240",Dec 2009,-7.2032759062
"241",Jan 2010,0.3249064968
"242",Feb 2010,-6.5955334309
"243",Mar 2010,-3.642284702
"244",Apr 2010,11.3603867551
"245",May 2010,1.8680057854
"246",Jun 2010,3.0118144808
"247",Jul 2010,6.1011167952
"248",Aug 2010,-2.707674732
"249",Sep 2010,4.7494775005
"250",Oct 2010,-3.9705178809
"251",Nov 2010,7.765301862
"252",Dec 2010,8.4315717909
"253",Jan 2011,-5.9011710457
"254",Feb 2011,44.7973345075
"255",Mar 2011,-1.6844031952
"256",Apr 2011,11.4547503232
"257",May 2011,3.3833689982
"258",Jun 2011,-6.7092785961
"259",Jul 2011,-3.3671055722
"260",Aug 2011,-3.328804502
"261",Sep 2011,-6.856583096
"262",Oct 2011,6.4831309521
"263",Nov 2011,-3.6839337512
"264",Dec 2011,1.1529842533
"265",Jan 2012,0.00520239659999973
"266",Feb 2012,33.6443541102
"267",Mar 2012,-0.412884899900001
"268",Apr 2012,-5.610876256
"269",May 2012,-26.3335085722
"270",Jun 2012,2.8209552756
"271",Jul 2012,-4.8848557988
"272",Aug 2012,0.9010163672
"273",Sep 2012,-1.8915593959
"274",Oct 2012,13.7890442014
"275",Nov 2012,0.284699584799999
"276",Dec 2012,-5.5428082667
"277",Jan 2013,3.4346497593
"278",Feb 2013,10.2171497709
"279",Mar 2013,-0.5715750443
"280",Apr 2013,-7.5126833181
"281",May 2013,2.6306857888
"282",Jun 2013,-3.3353914544
"283",Jul 2013,-4.2581983246
"284",Aug 2013,4.5953689623
"285",Sep 2013,8.1476262862
"286",Oct 2013,-3.6938421403
"287",Nov 2013,11.2317083874
"288",Dec 2013,-6.3451464375
"289",Jan 2014,-0.00925773799999993
"290",Feb 2014,20.1671028506
"291",Mar 2014,-0.9379405404
"292",Apr 2014,-0.9952132402
"293",May 2014,-7.4083681124
"294",Jun 2014,2.3251831748
"295",Jul 2014,0.7310919708
"296",Aug 2014,17.8989650935
"297",Sep 2014,-1.7368735212
"298",Oct 2014,-3.869509641
"299",Nov 2014,-5.3031301202
"300",Dec 2014,0.449442557800001
"301",Jan 2015,-10.5556102119
"302",Feb 2015,-6.9592361141
"303",Mar 2015,-13.7484535548
"304",Apr 2015,6.2539508417
"305",May 2015,10.0112815421
"306",Jun 2015,6.2646207803
"307",Jul 2015,-5.2341726448
"308",Aug 2015,16.292637454
"309",Sep 2015,-2.7501449163
"310",Oct 2015,10.7971971535
"311",Nov 2015,-4.0133872661
"312",Dec 2015,7.3204876035
"313",Jan 2016,-9.3990548229
"314",Feb 2016,-4.1016049339
"315",Mar 2016,-2.011441456
"316",Apr 2016,-6.1440899311
"317",May 2016,2.3547044755
"318",Jun 2016,-18.0413961911
"319",Jul 2016,1.1188458522
"320",Aug 2016,5.1151749955
"321",Sep 2016,2.291801224
"322",Oct 2016,7.4013772263
"323",Nov 2016,-20.2173096756
"324",Dec 2016,-2.5386535349
"325",Jan 2017,1.3313688462
"326",Feb 2017,0.4512320953
"327",Mar 2017,0.238942401900001
"328",Apr 2017,3.8718875677
"329",May 2017,-3.9082621347
"330",Jun 2017,-2.9646933445
"331",Jul 2017,19.0955277541
"332",Aug 2017,5.9435066121
"333",Sep 2017,3.438246308
"334",Oct 2017,6.1303161962
"335",Nov 2017,8.5446459921
"336",Dec 2017,-5.998856113
"337",Jan 2018,8.6123442128
"338",Feb 2018,-4.9224834313
"339",Mar 2018,-4.8744942257
"340",Apr 2018,-0.4633815426
"341",May 2018,21.7990156039
"342",Jun 2018,-4.8169758269
"343",Jul 2018,-0.6133293699
"344",Aug 2018,-7.3224528225
"345",Sep 2018,16.6973158476
"346",Oct 2018,-2.9182417091
"347",Nov 2018,-8.2568960252
"348",Dec 2018,0.0728157598000001
"349",Jan 2019,13.1624015557
"350",Feb 2019,-8.2977761695
"351",Mar 2019,-10.0412850578
"352",Apr 2019,6.5594732153
"353",May 2019,-7.0696807139
"354",Jun 2019,9.2599407454
"355",Jul 2019,0.2438411479
"356",Aug 2019,-13.415627512
"357",Sep 2019,0.751306916599999
"358",Oct 2019,0.401389492499999
"359",Nov 2019,-0.2902389189
"360",Dec 2019,5.0848522172
"361",Jan 2020,-7.5704882578
"362",Feb 2020,-9.6062600733
"363",Mar 2020,-17.056466464
"364",Apr 2020,14.3186416862
"365",May 2020,5.3054592219
"366",Jun 2020,2.4611438677
"367",Jul 2020,7.1662133014
"368",Aug 2020,12.1820213056
"369",Sep 2020,-0.6940441814
"370",Oct 2020,6.9065543272
"371",Nov 2020,9.1286449151
"372",Dec 2020,14.9055052167
"373",Jan 2021,6.2441738836
"374",Feb 2021,1.856372529
"375",Mar 2021,-2.0901352543
"376",Apr 2021,10.9372403642
"377",May 2021,-10.3521004252
"378",Jun 2021,-5.1068250205
"379",Jul 2021,-3.1429086469
"380",Aug 2021,16.7833335974
"381",Sep 2021,2.2567915991
"382",Oct 2021,2.4472308992
"383",Nov 2021,-7.5874846904
"384",Dec 2021,1.2255003958
