"","RET"
"1983-12-01",0.247699777896
"1984-12-01",1.00070050614076
"1985-12-01",2.15436920179452
"1986-12-01",2.55691919854323
"1987-12-01",1.9773822255272
"1988-12-01",0.913855144220568
"1989-12-01",1.32571197458777
"1990-12-01",0.442696488305748
"1991-12-01",0.744065160124179
"1992-12-01",-0.14037920169304
"1993-12-01",1.52092973863742
"1994-12-01",0.6834271366852
"1995-12-01",1.3214200506938
"1996-12-01",2.07950097835404
"1997-12-01",1.48452422878296
"1998-12-01",1.64751770396041
"1999-12-01",1.8643506667927
"2000-12-01",1.6153796692441
"2001-12-01",0.526805909349427
"2002-12-01",1.13275918124388
"2003-12-01",0.987453245185758
"2004-12-01",1.51520191064554
"2005-12-01",1.10030838023963
"2006-12-01",2.0204402667222
"2007-12-01",1.58800890719241
"2008-12-01",-0.210621440873822
"2009-12-01",1.48692410823241
"2010-12-01",1.52221183858742
"2011-12-01",0.655455800805832
"2012-12-01",1.09977493466167
"2013-12-01",1.51678804153572
"2014-12-01",0.530661593117109
"2015-12-01",1.06354509212006
"2016-12-01",0.557507349015274
"2017-12-01",1.24438073840462
"2018-12-01",0.602924341976493
"2019-12-01",0.961814542936122
"2020-12-01",1.12808210183324
"2021-12-01",1.95192434878604
