"","ym","134982","135084","135090","135092","135116","135127","135176","135197","135206","135225","135227","135229","135246","135503","135505","135508","135522","135523","135540","135565","135585","135590","135730","135732","135744","135860","135869","135889","136751","136903","136904","137668","138535","139996","139998","14064W","14403F","14408R","15261D","15322M","25507J","255373","255976","25608N","257565","257581","257725","257783","257820","257876","257906","257918","257957","257965","258045","258077","258092","258098","258107","25968K","26027U","26089E","26236W","2628G6","2633XL","264572","26473F","265148","26611J","26923T","26923V","269281","26958F","27057U","27199M","27214P","273818","278216","278612","278697","278766","278833","27886R","27922U","280641","28065X","282045","28222T","28541P","28570P","2872CC","28744Q","28745F","28745P","28745Q","28747H","28747P","28840T","288853","28900P","28943C","289496","289567","28961T","289794","28987X","29006H","290342","290345","290355","290357","29088D","29100H","29109J","29156C","29167J","29229T","295000","295004","295141","29546E","29549F","295610","296433","296457","296734","296744","296785","29705Q","29788F","29805F","29805X","29834T","29837W","298593","29898J","29905D","30059W","30103X","301861","301866","301916","301917","30354P","30462U","30710U","30857U","30877H","30941L","30968M","31110U","31131U","312742","312760","31321N","31321W","31441Q","31468E","319338","319361","319410","31947D","319608","319712","319714","319730","319752","319802","319848","319875","32013W","32144N","32273L","32276H","32301X","323592","32360V","32480C","32545E","35771X","35793C","35983K","36072J","361091","361224","361378","361461","36198L","362188","36228U","36292P","41248W","412726","41275C","41333V","41707C","50220V","50530U","50540V","506163","50629V","506343","506391","50646N","50651N","50675H","506921","507414","507465","507516","507523","507526","507530","507533","507534","507916","50802U","50869K","51031Q","51114D","51151F","51249M","51383K","51400K","53414Q","671226","671467","676563","676775","679154","679297","679666","679947","681135","681341","684941","684990","68735K","688552","688846","68935L","690266","69027J","69033U","69054N","69302D","695504","695614","697097","69832L","698466","698883","701265","70268F","71983L","7249WP","728803","7297WJ","740716","745481","75697L","757328","77266W","77332T","77404V","77404W","776294","776297","77863Q","865234","868658","86880K","86990F","87007Q","870195","870364","870449","870801","870806","870866","870867","870887","870904","870950","870969","871622","871674","8725EZ","8738DG","874500","8747DL","875851","875866","87664V","8775A1","8784KE","8784ZM","88094J","882025","882047","882048","882065","882089","88209U","882217","882240","882275","882285","882286","882289","882312","882322","882323","882559","882839","882977","88676H","888330","888376","888572","888583","888732","888811","8904R8","8910R9","89133C","8914KK","89258P","892907","89384Q","89417X","8942G8","896457","896466","896638","897311","897326","897412","897584","897708","897709","897822","897895","899088","899188","899865","900225","900228","900231","900232","900237","900246","900248","900250","900251","900257","900258","900261","900268","900271","900274","900276","900279","900283","900286","900293","900295","900297","900304","900307","900308","900320","900323","900327","900336","900339","900344","900345","900350","900352","900358","900362","900365","900369","900396","900408","900411","900433","900435","900437","900440","900441","900451","900452","900453","900455","900456","900461","900465","900475","900476","900479","900483","900484","900487","900489","900493","900494","900511","900517","900526","900528","900541","900552","900557","900558","900559","900564","900565","900575","900580","900589","900590","900594","900595","900600","900601","900605","900606","900608","900609","900610","900616","900628","900638","900648","900661","900674","900696","900699","900705","900706","900712","900724","900734","900737","900741","900743","900745","900746","900751","900754","900755","900761","900766","900767","900768","900780","900789","900793","900801","900802","900803","900804","900819","900825","900831","900832","900849","900851","900853","900856","900866","900888","900901","900917","900918","900924","900925","900930","900943","900952","900954","900958","900959","900976","900995","900996","900997","900998","900999","901001","901004","901005","901018","901019","901021","901023","901029","901042","901057","901064","901065","901067","901078","901080","901086","901090","901095","901097","901102","901103","901107","901115","901124","901139","901148","901150","901152","901154","901156","901157","901164","901167","901169","901171","901192","901195","901199","901203","901207","901208","901215","901224","901250","901259","901263","901264","901271","901278","901287","901293","901294","901295","901318","901327","901328","901336","901339","901343","901345","901349","901352","901373","901393","901405","901419","901430","901433","901434","901441","901442","901443","901450","901453","901459","901462","901466","901470","901471","901475","901486","901492","901498","9014CW","901501","901503","901506","901508","901513","901514","901516","901517","901518","901519","901520","901521","901524","901554","901580","901587","901589","901591","901596","901603","901634","901664","901667","901696","901702","901704","901714","901749","901773","901784","901788","901815","901830","901884","901891","901922","901932","901936","901940","901980","902089","902402","902438","902630","902791","902792","903015","903052","903060","903076","903328","903357","903933","904076","904099","904122","904126","904127","904293","904295","904313","904327","904331","904347","904367","904373","904391","904393","904406","904438","904486","904550","904649","904690","904692","904694","904716","904840","904906","904923","904985","904999","905308","905310","905313","905314","905329","905394","905400","905493","905498","905501","905576","905589","905669","905686","905688","905700","905712","905714","905728","905752","905824","905839","905935","906032","906045","906083","9060HW","906102","906107","906121","906124","906132","906309","906362","906415","906480","907412","907521","907765","910015","910039","910043","910045","910061","910071","910072","910078","910119","910132","910133","910146","910151","910152","910177","910180","910215","910232","910238","910260","910264","910270","910273","910283","910296","9102F7","910379","910394","910395","910407","910419","910437","910439","910463","910468","910500","910509","910532","910534","910540","910580","910583","910600","910601","910602","910649","910672","910685","910707","910735","91073H","910740","910747","910821","910907","910911","911054","911106","911108","911141","911226","911249","911254","911258","911269","911282","911332","911347","911384","911391","91140N","911421","911423","911448","911474","911484","911540","911561","911809","911888","911930","911938","911941","911944","911998","912000","914021","914023","914029","914038","914059","914073","914151","914199","914220","914243","914244","914265","914281","914293","914299","9142AE","914313","914315","914327","914346","914349","914363","914380","914390","914399","914430","914438","914447","914453","914526","914555","914563","914579","9169CZ","917005","917076","917079","917134","917163","917191","9171YH","917298","91730K","917491","9174Z0","917509","917514","917518","917534","917557","917569","917574","917590","917597","917599","9212PD","9216F8","926001","926002","926005","926011","926018","926054","926090","926111","926114","926128","926175","926189","926199","926288","926294","926296","926317","926322","926365","926447","926508","926537","926559","926624","926625","926645","926651","926663","926679","926690","926693","926694","926712","926751","926773","926791","9279XW","928671","928738","928744","928781","928782","928787","928855","928856","928859","928868","928870","928877","928886","928895","928901","9301LY","93052N","931009","931022","931053","931093","931124","931185","931189","931191","931202","931261","931524","931621","931669","931811","931825","931835","9364FR","9375DV","940013","940015","940161","940200","940226","940281","940283","940297","940531","940763","940793","940840","940938","943407","943420","943427","943529","943531","943537","943559","943607","943610","943658","943663","943678","943709","943711","943803","943808","943871","943918","943973","946054","946471","952540","952780","952895","953096","953133","953171","953191","953193","953203","953245","953510","953522","953531","953535","953553","953576","953595","953598","953640","953659","953681","953686","953690","953751","953777","953798","953808","953822","953830","953834","953842","953868","955379","958730","960108","9662EK","974011","974087","974117","9742GH","974329","974355","97456W","974599","974653","974696","974711","981250","9812UA","981330","991174","991221","991304","991439","991547","991552","9933WX"
"1",1983-12-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.2083,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13.0881,2.8355,10.1025,-9.0317,-9.6163,-6.8269,6.4581,-6.599,-2.9543,-11.1982,-7.0874,1.6549,4.3369,-8.3549,-13.9353,3.9465,1.2861,0.8791,2.1362,5.6529,-0.9479,-0.6115,-3.8847,1.4104,-8.0113,-4.2944,0.5123,-3.4818,5.1255,3.9204,7.4138,3.8127,-4.9915,NA,6.2153,19.1582,3.5689,4.7403,0.9781,10.4939,18.671,9.8379,9.0876,3.8355,NA,4.7591,22.356,-3.4103,-4.4966,1.9453,12.1205,-19.6519,10.9323,-8.1558,-5.2027,-11.6631,-3.2871,-0.6828,8.9734,NA,5.3331,4.6629,10.8411,-8.1558,6.1715,-5.5322,16.5892,NA,8.9357,0.6437,2.1174,NA,7.2674,5.1014,8.0119,9.4049,44.4555,NA,5.4713,-5.1512,11.7608,37.6716,-13.4753,4.2447,23.2586,NA,NA,5.4182,NA,14.4917,-10.8902,-0.5006,5.1649,14.6511,-8.8814,0.0608,53.0169,-1.1966,-0.2333,3.6246,1.635,13.9712,2.8745,8.1504,-10.3887,3.6652,1.3771,12.575,-0.646,-3.3751,2.6695,NA,0.5325,-3.3854,0.5225,NA,-3.0574,5.1787,-2.548,-0.608,0.9499,-0.9891,1.259,0.4448,7.56,NA,-0.4486,NA,0.1781,-2.4854,-2.0575,27.9723,7.057,-15.6574,5.1584,5.9088,-6.7441,10.8584,-2.9999,10.9605,-2.2795,0.8151,5.7617,0.2069,-4.127,-1.8092,NA,-9.2532,29.9519,10.8998,1.8428,6.3794,-0.206,2.9714,1.5497,23.7968,11.5958,-0.6999,1.9092,2.2274,4.2667,10.7642,-9.4915,9.0031,3.4278,9.0138,2.7952,18.7082,-1.2888,28.5845,3.487,7.9425,3.4769,9.462,NA,-9.5009,NA,-1.201,-2.3183,12.2332,1.5824,5.7889,3.4549,5.1991,-3.3949,7.1519,5.1911,4.7401,-2.6353,9.6992,4.4371,2.3217,4.5386,-3.4661,-4.3006,3.2358,NA,17.2205,1.4474,15.14,3.0968,-2.0758,-3.4453,2.2575,21.7732,-2.6455,5.6609,-1.3945,3.9302,-9.5922,11.1341,-2.641,NA,-1.894,-0.9884,14.7455,0.1845,45.9112,NA,0.7465,16.121,31.4214,3.4554,17.4687,12.3699,7.4537,-3.5623,6.6051,NA,4.7041,-1.3347,2.9246,-5.3895,-3.3432,4.0176,-2.2315,-1.6084,5.7811,-4.4086,5.7423,7.4624,-0.869,-7.8921,NA,10.7626,6.8712,1.5254,-0.1693,1.6574,-7.3589,1.4067,-1.9186,-0.9891,3.9118,15.1395,-2.6031,-4.3477,NA,-8.1103,-8.6277,1.605,-0.9891,-2.1605,3.0543,4.1321,3.6612,-4.1323,14.2638,3.0001,1.5986,2.4983,-1.8126,-0.6205,-13.0609,37.6501,-6.7525,2.8529,7.8599,NA,6.3797,13.6019,73.2692,-2.7876,NA,-0.3741,-0.5038,4.2298,9.752,12.2483,9.662,NA,-0.3966,-1.3193,NA,NA,NA,NA,4.9174,NA,NA,NA,NA,13.6459,NA,-2.7982,5.2406,1.8747,3.9485,NA,NA,9.2281,NA,4.9411,7.0787,-2.2659,7.1691,-15.9905,5.2345,10.3704,5.7556,10.6147,2.0208,0.7421,NA,0.6544,3.8282,3.9531,-0.2257,NA,6.6272,-0.9891,NA,2.8864,3.0538,-3.3339,NA,0.8203,NA,5.8024,1.2124,NA,1.2185,-5.7487,-1.6054,0.792,-0.4968,5.7953,4.1203,NA,NA,0.7469,10.3905,NA,NA,9.6192,4.7345,-21.6163,NA,-0.2084,0.5658,NA,NA,-0.9891,23.532,-10.6718,NA,NA,0.6596,13.1155,50.8738,2.9786,3.5911,NA,0.7834,8.036,NA,-5.3746,3.213,-7.7101,192.5323,NA,-2.8559,3.7403,17.3463,7.8175,1.7508,-9.4674,NA,10.5238,-2.6647,0.9055,NA,33.8716,-5.184,9.5219,9.8569,1.7214,-2.9841,NA,4.0991,NA,3.6666,2.2626,11.1471,-12.8453,NA,-5.7572,9.257,3.6498,-4.6322,35.0148,11.1265,22.585,4.4442,13.7239,-16.6664,2.1038,18.9972,4.6448,-2.3745,NA,3.0698,-0.7205,4.5375,-0.6173,8.2037,8.0523,10.4471,NA,-0.6894,-1.6929,9.8387,NA,NA,-0.2097,12.6676,3.1834,-3.0451,-10.226,NA,10.2773,1.8769,-9.292,-3.8379,-5.144,-2.9529,-6.8781,-0.9891,NA,NA,-2.5212,NA,NA,9.5514,12.5796,1.5629,31.2208,NA,-2.5196,2.3883,-11.6704,NA,NA,NA,-1.7802,0.5129,NA,NA,NA,NA,NA,-1.922,-3.9148,5.8649,-11.9883,NA,NA,4.4325,NA,2.3214,NA,4.5274,4.0961,-16.4595,-8.3821,1.0934,NA,0.9911,3.7601,3.0557,2.3113,NA,NA,-20.5436,-0.1842,-3.2728,0.6278,-1.3485,NA,NA,-1.708,-0.579,4.8738,7.1287,4.1952,NA,-2.8405,NA,NA,-5.9009,-6.4574,1.6095,28.3266,NA,NA,2.8447,8.0668,-1.7382,NA,15.4041,1.1454,NA,10.9085,15.853,2.0991,10.7935,-5.3593,-3.4278,4.0652,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.7332,NA,-0.4993,0.8069,0.0587,6.0152,NA,7.8441,NA,20.1349,18.0051,-0.2556,NA,4.9754,NA,NA,NA,NA,1.7104,NA,NA,3.3983,NA,6.4035,NA,NA,NA,NA,NA,NA,-8.3348,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,14.3376,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.0483,-0.7249,NA,NA,NA,NA,NA,NA
"2",1984-03-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.5047,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.4001,3.9967,6.0164,12.3336,-12.289,0.8873,5.3355,-4.1652,4.5337,-7.5229,-16.3511,3.1889,9.7179,5.6671,10.1131,-0.3487,4.5986,-1.5041,-1.9728,5.2042,-8.4171,2.4055,-5.714,0.277,-6.1694,7.781,6.3136,0.2661,-1.8617,-4.392,5.927,3.6691,-4.2437,NA,12.9187,-7.1701,11.289,-8.1192,10.1728,4.488,-5.2613,5.2921,-20.3353,16.5687,NA,-8.0355,-2.9577,1.2644,1.7146,2.6678,-2.9275,10.1221,8.0371,-4.3998,5.0456,8.6137,-0.0248,15.3414,18.0921,NA,9.2322,-5.2821,-3.8912,-4.3998,4.3461,5.6021,19.7002,NA,-1.2308,-3.2896,3.8165,NA,-6.8006,-0.8142,-9.4242,-2.4698,2.8532,NA,-6.4886,1.8749,1.3817,13.4391,4.055,-0.9974,-6.655,NA,NA,6.9239,NA,17.3227,-13.4078,0.4328,-0.3056,-5.3799,-2.8156,-1.0541,32.6238,7.6479,0.9233,4.2218,-6.0995,8.5275,3.5362,-12.0919,9.1493,-0.8143,4.7675,4.6804,-6.8335,-2.1543,-1.293,NA,-1.2709,16.3501,7.8545,NA,6.8224,5.6901,4.7633,1.5391,11.985,3.8404,-3.8674,-5.1536,5.1645,NA,4.0618,NA,9.301,18.3701,1.2975,46.2773,6.1819,8.8769,4.4013,-0.3793,0.8392,2.6705,5.6987,-13.6428,6.398,2.185,-12.3194,-2.7723,-1.3131,-3.6604,NA,-11.4174,16.1355,1.6832,0.0949,-5.6745,5.9335,30.1519,17.4048,-3.6043,28.6636,2.8421,3.172,4.1722,23.547,1.6521,4.4738,1.1282,10.1993,-2.0227,9.1467,-6.9419,-0.7887,-5.6631,28.2227,25.8816,-8.063,2.2093,NA,-3.8573,NA,2.9484,-2.7818,6.0114,-5.1756,28.1648,10.465,9.3326,13.6933,-0.6823,8.7854,-2.8405,2.3621,3.753,6.4154,-5.8882,-2.3455,61.3615,-19.1706,22.324,NA,15.7171,-10.3354,3.9419,3.322,2.9077,0.915,-1.2308,-0.5533,13.2064,8.7822,12.138,-13.4452,-4.2222,-5.9826,-6.6227,NA,1.5995,-3.2199,-7.556,-5.3835,-9.8501,NA,-1.7505,-16.6447,-10.3033,-6.5332,-0.6581,-3.5162,1.6887,-0.9309,15.0336,NA,18.7997,26.2815,4.2117,-21.8319,16.3414,11.6879,-6.6291,-7.257,-5.7603,-12.0102,-8.255,-0.477,-8.1455,8.833,NA,-0.6594,-1.3701,-4.6721,4.8201,7.7312,4.9494,-3.0467,0.1496,39.0312,11.8179,0.5786,2.5428,9.5156,NA,-0.0086,-1.4154,10.3746,-11.2854,0.9684,0.4741,2.5479,7.518,14.6074,14.6511,2.573,37.1739,20.7797,-1.7061,7.7215,-22.3529,9.3319,11.1636,1.6193,0.1567,NA,-0.3673,6.3547,1.8732,5.7852,NA,0.9032,-3.8427,3.7842,-12.2534,9.1939,0.69,NA,2.2693,-7.6906,NA,NA,NA,NA,-0.3426,NA,NA,NA,NA,9.6022,NA,-5.555,-24.3083,-2.6402,18.2141,NA,NA,14.7236,NA,9.139,-1.093,7.728,-3.1061,8.1808,10.1855,-1.6414,11.6162,-9.0887,11.303,8.5814,NA,-2.8649,-0.2575,-1.3888,25.2416,NA,-3.2204,-14.281,NA,6.9798,-4.638,5e-04,NA,-2.8045,NA,8.1797,2.4538,NA,17.7103,1.6882,-20.6463,-2.3592,-10.8334,5.5363,-1.5955,NA,NA,2.5219,-3.1263,NA,NA,20.9745,-11.8708,-3.2204,NA,8.6127,10.0507,NA,NA,-1.8178,8.4812,3.4033,NA,NA,-2.7439,1.9126,-16.5693,9.9065,-3.6471,NA,3.1379,-5.0673,NA,-2.8061,3.5957,6.8257,-21.4703,NA,3.6883,5.2326,27.196,3.7048,12.9641,-6.5577,NA,-3.2204,10.902,4.2679,NA,-1.2783,6.0377,-5.3442,3.9928,9.1584,2.2971,NA,-2.4892,NA,18.8052,11.523,7.4326,-5.4224,NA,-2.2408,0.6017,7.5139,-7.4758,-6.6077,-14.6062,-1.4608,-10.8764,-8.549,14.0931,2.3519,-0.285,16.261,-8.7909,NA,15.0857,-16.9397,-11.7023,-0.8963,-17.0373,12.183,0.8793,NA,29.1261,-7.3244,-25.3306,NA,NA,-2.4399,-0.5321,4.1114,2.3049,22.7663,NA,-5.8443,0.6244,-5.143,-14.1451,-4.0335,-2.9658,7.2086,-0.6736,NA,NA,6.8709,NA,NA,-4.4219,3.9751,3.6549,-3.0827,NA,20.1521,4.4298,-9.0506,NA,NA,NA,6.1876,1.4437,NA,NA,NA,NA,NA,15.2147,-5.7347,-0.8942,8.9829,NA,NA,16.6581,NA,13.8632,NA,1.9496,2.5786,-14.9513,12.2947,13.5353,NA,1.4461,11.1981,18.2762,13.7585,NA,NA,9.9255,11.6768,22.5924,-6.6887,1.0063,NA,NA,29.5485,1.9653,-1.5837,-1.3424,-1.9661,NA,31.1294,NA,NA,11.7835,3.9274,2.281,-1.3081,NA,NA,-3.0055,3.1275,39.0878,NA,-4.6972,-3.5461,NA,5.0014,-2.546,20.0581,7.9773,11.5182,15.4354,1.3019,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11.81,NA,-5.0993,-1.9374,9.7483,13.8156,NA,2.2172,NA,-6.4447,4.2252,-1.3039,NA,-5.4976,NA,NA,NA,NA,-2.2711,NA,NA,32.0145,NA,16.9431,NA,NA,NA,NA,NA,NA,19.4176,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,24.8307,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.7571,-6.0184,NA,-11.0353,NA,NA,NA,NA
